EntityId,MapSourceId,EntityName,WugType,WugRegion,WugCounty,EntityIsSplit,SourceName,WS2030,WS2040,WS2050,WS2060,WS2070,WS2080
6370,798,HORSESHOE BEND WATER SYSTEM,MUNICIPAL,C,PARKER,N,TRINITY AQUIFER | PARKER,179,201,255,335,456,597
6371,169,HURST CREEK MUD,MUNICIPAL,K,TRAVIS,N,DIRECT REUSE,106,106,106,106,106,106
6371,368,HURST CREEK MUD,MUNICIPAL,K,TRAVIS,N,HIGHLAND LAKES LAKE/RESERVOIR SYSTEM,1200,1200,1200,1200,1200,1200
6372,748,HUXLEY,MUNICIPAL,I,SHELBY,N,TOLEDO BEND LAKE/RESERVOIR,280,280,280,280,280,280
6373,118,JACOBS WSC,MUNICIPAL,I,RUSK,N,CARRIZO-WILCOX AQUIFER | RUSK,309,326,346,370,371,371
6374,321,JIM WELLS COUNTY FWSD 1,MUNICIPAL,N,JIM WELLS,N,GULF COAST AQUIFER SYSTEM | JIM WELLS,112,112,112,113,114,117
6375,330,JOHNSTON WATER UTILITY,MUNICIPAL,H,MONTGOMERY,N,GULF COAST AQUIFER SYSTEM | MONTGOMERY,721,603,520,468,438,410
6376,390,KAUFMAN COUNTY DEVELOPMENT DISTRICT 1,MUNICIPAL,C,KAUFMAN,N,TRINITY INDIRECT REUSE,303,283,383,539,759,851
6376,738,KAUFMAN COUNTY DEVELOPMENT DISTRICT 1,MUNICIPAL,C,KAUFMAN,N,TAWAKONI LAKE/RESERVOIR,19,17,23,32,44,49
6376,1068,KAUFMAN COUNTY DEVELOPMENT DISTRICT 1,MUNICIPAL,C,KAUFMAN,N,NORTH TEXAS MWD LAKE/RESERVOIR SYSTEM,505,448,584,790,1067,1151
6377,390,KAUFMAN COUNTY MUD 11,MUNICIPAL,C,KAUFMAN,N,TRINITY INDIRECT REUSE,241,252,283,324,377,406
6377,738,KAUFMAN COUNTY MUD 11,MUNICIPAL,C,KAUFMAN,N,TAWAKONI LAKE/RESERVOIR,15,15,17,19,22,24
6377,1068,KAUFMAN COUNTY MUD 11,MUNICIPAL,C,KAUFMAN,N,NORTH TEXAS MWD LAKE/RESERVOIR SYSTEM,402,398,431,477,531,548
6378,333,KELLY G BREWER,MUNICIPAL,I,ORANGE,N,GULF COAST AQUIFER SYSTEM | ORANGE,315,317,318,311,305,298
6379,110,KELLY LANE WCID 1,MUNICIPAL,K,TRAVIS,N,CARRIZO-WILCOX AQUIFER | MILAM,467,465,465,465,465,465
6380,106,KELLYVILLE-BEREA WSC,MUNICIPAL,D,MARION,N,CARRIZO-WILCOX AQUIFER | MARION,148,148,148,148,148,148
6381,786,KENDALL WEST UTILITY,MUNICIPAL,L,KENDALL,N,TRINITY AQUIFER | KENDALL,500,500,500,500,500,500
6382,309,KENDLETON,MUNICIPAL,H,FORT BEND,N,GULF COAST AQUIFER SYSTEM | FORT BEND,90,492,492,492,514,527
6383,216,KNIPPA WSC,MUNICIPAL,L,UVALDE,N,EDWARDS-BFZ AQUIFER | UVALDE,127,127,127,127,127,127
6383,886,KNIPPA WSC,MUNICIPAL,L,UVALDE,N,AUSTIN CHALK AQUIFER | UVALDE,100,100,100,100,100,100
6384,764,KT WATER DEVELOPMENT,MUNICIPAL,L,COMAL,N,TRINITY AQUIFER | COMAL,406,406,406,406,406,406
6385,518,LAJITAS MUNICIPAL SERVICES,MUNICIPAL,E,BREWSTER,N,OTHER AQUIFER | BREWSTER,331,331,331,331,331,331
6386,330,LAKE BONANZA WSC,MUNICIPAL,H,MONTGOMERY,N,GULF COAST AQUIFER SYSTEM | MONTGOMERY,224,227,232,233,233,228
6387,330,LAKE CONROE HILLS MUD,MUNICIPAL,H,MONTGOMERY,N,GULF COAST AQUIFER SYSTEM | MONTGOMERY,186,182,163,152,147,142
6388,131,LAKE FORK WSC,MUNICIPAL,D,HOPKINS,Y,CARRIZO-WILCOX AQUIFER | WOOD,46,46,46,46,46,46
6388,131,LAKE FORK WSC,MUNICIPAL,D,WOOD,Y,CARRIZO-WILCOX AQUIFER | WOOD,690,690,690,690,690,690
6389,315,LAKE MUD,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER SYSTEM | HARRIS,137,141,143,145,152,154
6389,410,LAKE MUD,MUNICIPAL,H,HARRIS,N,LIVINGSTON-WALLISVILLE LAKE/RESERVOIR SYSTEM,958,958,958,958,958,958
6390,602,LAKE PALO PINTO AREA WSC,MUNICIPAL,G,PALO PINTO,N,PALO PINTO LAKE/RESERVOIR,128,127,126,125,124,123
6391,368,LAKEWAY MUD,MUNICIPAL,K,TRAVIS,N,HIGHLAND LAKES LAKE/RESERVOIR SYSTEM,3069,3069,3069,3069,3069,3069
6392,55,LAWN,MUNICIPAL,G,TAYLOR,N,BRAZOS RIVER AUTHORITY MAIN STEM LAKE/RESERVOIR SYSTEM,0,0,12,24,20,17
6392,507,LAWN,MUNICIPAL,G,TAYLOR,N,OH IVIE LAKE/RESERVOIR NON-SYSTEM PORTION,47,40,16,0,0,0
6393,169,LAZY RIVER IMPROVEMENT DISTRICT,MUNICIPAL,H,MONTGOMERY,N,DIRECT REUSE,17,17,17,17,17,17
6393,330,LAZY RIVER IMPROVEMENT DISTRICT,MUNICIPAL,H,MONTGOMERY,N,GULF COAST AQUIFER SYSTEM | MONTGOMERY,241,213,190,181,178,175
6394,95,LEAGUEVILLE WSC,MUNICIPAL,I,HENDERSON,N,CARRIZO-WILCOX AQUIFER | HENDERSON,229,242,242,249,255,262
6395,1069,LEAKEY,MUNICIPAL,J,REAL,N,FRIO RIVER ALLUVIUM AQUIFER | REAL,577,577,577,577,577,577
6396,334,LEGGETT WSC,MUNICIPAL,H,POLK,Y,GULF COAST AQUIFER SYSTEM | POLK,267,288,298,310,323,337
6396,334,LEGGETT WSC,MUNICIPAL,I,POLK,Y,GULF COAST AQUIFER SYSTEM | POLK,2,2,3,3,3,3
6397,94,LEIGH WSC,MUNICIPAL,D,HARRISON,N,CARRIZO-WILCOX AQUIFER | HARRISON,517,517,517,517,517,517
6398,791,LEROY TOURS GERALD WSC,MUNICIPAL,G,MCLENNAN,N,TRINITY AQUIFER | MCLENNAN,383,383,383,383,383,383
6399,791,LEVI WSC,MUNICIPAL,G,MCLENNAN,Y,TRINITY AQUIFER | MCLENNAN,498,498,498,498,498,498
6400,326,LIBERTY COUNTY FWSD 1 HULL,MUNICIPAL,H,LIBERTY,N,GULF COAST AQUIFER SYSTEM | LIBERTY,85,85,85,85,85,85
6401,781,LIPAN,MUNICIPAL,G,HOOD,N,TRINITY AQUIFER | HOOD,173,173,173,173,173,173
6402,54,LITTLE ELM VALLEY WSC,MUNICIPAL,G,BELL,Y,BRAZOS RIVER AUTHORITY LITTLE RIVER LAKE/RESERVOIR SYSTEM,400,397,393,390,387,384
6402,54,LITTLE ELM VALLEY WSC,MUNICIPAL,G,FALLS,Y,BRAZOS RIVER AUTHORITY LITTLE RIVER LAKE/RESERVOIR SYSTEM,11,14,18,21,24,27
6402,755,LITTLE ELM VALLEY WSC,MUNICIPAL,G,BELL,Y,TRINITY AQUIFER | BELL,221,219,218,216,216,215
6402,755,LITTLE ELM VALLEY WSC,MUNICIPAL,G,FALLS,Y,TRINITY AQUIFER | BELL,7,9,10,12,12,13
6403,127,LITTLE HOPE MOORE WSC,MUNICIPAL,D,VAN ZANDT,N,CARRIZO-WILCOX AQUIFER | VAN ZANDT,121,118,115,111,108,108
6404,132,LOMA ALTA CHULA VISTA WATER SYSTEM,MUNICIPAL,L,ZAVALA,N,CARRIZO-WILCOX AQUIFER | ZAVALA,205,205,205,205,205,205
6405,315,LUCE BAYOU PUD,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER SYSTEM | HARRIS,80,79,79,79,79,79
6406,72,M & M WSC,MUNICIPAL,I,ANGELINA,N,CARRIZO-WILCOX AQUIFER | ANGELINA,260,262,264,267,269,272
6407,723,HIGH PRAIRIE WSC,MUNICIPAL,H,LEON,Y,SPARTA AQUIFER | MADISON,5,9,14,16,17,20
6407,723,HIGH PRAIRIE WSC,MUNICIPAL,H,MADISON,Y,SPARTA AQUIFER | MADISON,190,218,238,236,235,232
6408,417,MARATHON WATER SUPPLY & SEWER SERVICE,MUNICIPAL,E,BREWSTER,N,MARATHON AQUIFER | BREWSTER,242,242,242,242,242,242
6409,328,MARKHAM MUD,MUNICIPAL,K,MATAGORDA,N,GULF COAST AQUIFER SYSTEM | MATAGORDA,116,116,116,116,116,116
6410,390,MARKOUT WSC,MUNICIPAL,C,KAUFMAN,N,TRINITY INDIRECT REUSE,113,118,122,124,128,131
6410,738,MARKOUT WSC,MUNICIPAL,C,KAUFMAN,N,TAWAKONI LAKE/RESERVOIR,7,7,7,7,8,8
6410,1068,MARKOUT WSC,MUNICIPAL,C,KAUFMAN,N,NORTH TEXAS MWD LAKE/RESERVOIR SYSTEM,189,187,184,183,180,177
6411,328,MATAGORDA COUNTY WCID 6,MUNICIPAL,K,MATAGORDA,N,GULF COAST AQUIFER SYSTEM | MATAGORDA,116,116,116,116,116,116
6412,328,MATAGORDA WASTE DISPOSAL & WSC,MUNICIPAL,K,MATAGORDA,N,GULF COAST AQUIFER SYSTEM | MATAGORDA,385,385,385,385,385,385
6413,6,MAVERICK COUNTY,MUNICIPAL,M,MAVERICK,N,AMISTAD-FALCON LAKE/RESERVOIR SYSTEM,547,547,547,546,544,543
6413,668,MAVERICK COUNTY,MUNICIPAL,M,MAVERICK,N,RIO GRANDE RUN-OF-RIVER,182,182,182,182,182,182
6414,121,MCCLELLAND WSC,MUNICIPAL,I,SHELBY,N,CARRIZO-WILCOX AQUIFER | SHELBY,188,167,138,119,99,78
6415,791,MCLENNAN COUNTY WCID 2,MUNICIPAL,G,MCLENNAN,N,TRINITY AQUIFER | MCLENNAN,705,705,705,705,705,705
6416,309,MEADOWCREEK MUD,MUNICIPAL,H,FORT BEND,N,GULF COAST AQUIFER SYSTEM | FORT BEND,256,256,260,262,263,265
6417,214,MEDINA COUNTY WCID 2,MUNICIPAL,L,MEDINA,N,EDWARDS-BFZ AQUIFER | MEDINA,102,102,102,102,102,102
6417,792,MEDINA COUNTY WCID 2,MUNICIPAL,L,MEDINA,N,TRINITY AQUIFER | MEDINA,468,468,468,468,468,468
6418,214,MEDINA RIVER WEST WSC,MUNICIPAL,L,MEDINA,N,EDWARDS-BFZ AQUIFER | MEDINA,102,102,102,102,102,102
6418,792,MEDINA RIVER WEST WSC,MUNICIPAL,L,MEDINA,N,TRINITY AQUIFER | MEDINA,324,324,324,324,324,324
6419,334,MEMORIAL POINT UD,MUNICIPAL,H,POLK,N,GULF COAST AQUIFER SYSTEM | POLK,143,155,162,168,175,184
6419,410,MEMORIAL POINT UD,MUNICIPAL,H,POLK,N,LIVINGSTON-WALLISVILLE LAKE/RESERVOIR SYSTEM,10,10,10,10,10,10
6420,315,MEMORIAL VILLAGES WATER AUTHORITY,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER SYSTEM | HARRIS,1220,1231,1330,1371,1351,1351
6420,410,MEMORIAL VILLAGES WATER AUTHORITY,MUNICIPAL,H,HARRIS,N,LIVINGSTON-WALLISVILLE LAKE/RESERVOIR SYSTEM,2283,2283,2283,2283,2283,2283
6421,326,MERCY WSC,MUNICIPAL,H,LIBERTY,Y,GULF COAST AQUIFER SYSTEM | LIBERTY,63,63,63,63,63,67
6421,337,MERCY WSC,MUNICIPAL,H,SAN JACINTO,Y,GULF COAST AQUIFER SYSTEM | SAN JACINTO,377,372,362,352,342,330
6422,96,MILLER GROVE WSC,MUNICIPAL,D,HOPKINS,Y,CARRIZO-WILCOX AQUIFER | HOPKINS,163,162,162,160,159,158
6422,96,MILLER GROVE WSC,MUNICIPAL,D,RAINS,Y,CARRIZO-WILCOX AQUIFER | HOPKINS,33,34,34,36,37,38
6423,390,MILLIGAN WSC,MUNICIPAL,C,COLLIN,N,TRINITY INDIRECT REUSE,129,120,122,129,143,154
6423,738,MILLIGAN WSC,MUNICIPAL,C,COLLIN,N,TAWAKONI LAKE/RESERVOIR,8,7,7,8,8,9
6423,1068,MILLIGAN WSC,MUNICIPAL,C,COLLIN,N,NORTH TEXAS MWD LAKE/RESERVOIR SYSTEM,216,188,187,190,201,208
6424,457,MIMS WSC,MUNICIPAL,D,CASS,Y,O' THE PINES LAKE/RESERVOIR,133,133,133,133,133,133
6424,457,MIMS WSC,MUNICIPAL,D,MARION,Y,O' THE PINES LAKE/RESERVOIR,763,763,763,763,763,763
6425,118,MINDEN BRACHFIELD WSC,MUNICIPAL,I,PANOLA,Y,CARRIZO-WILCOX AQUIFER | RUSK,13,15,19,20,22,24
6425,118,MINDEN BRACHFIELD WSC,MUNICIPAL,I,RUSK,Y,CARRIZO-WILCOX AQUIFER | RUSK,213,207,196,185,173,161
6426,346,MIRANDO CITY WSC,MUNICIPAL,M,WEBB,N,GULF COAST AQUIFER SYSTEM | WEBB,70,70,70,70,70,70
6427,55,MISSOURI CITY,MUNICIPAL,H,FORT BEND,N,BRAZOS RIVER AUTHORITY MAIN STEM LAKE/RESERVOIR SYSTEM,2854,3214,3456,3681,3888,4080
6427,309,MISSOURI CITY,MUNICIPAL,H,FORT BEND,N,GULF COAST AQUIFER SYSTEM | FORT BEND,5,109,159,181,223,242
6427,655,MISSOURI CITY,MUNICIPAL,H,FORT BEND,N,BRAZOS RUN-OF-RIVER,1548,1463,1376,1289,1202,1115
6427,1076,MISSOURI CITY,MUNICIPAL,H,FORT BEND,N,BRA SYSTEM OPERATIONS PERMIT SUPPLY,4389,4114,3959,3779,3392,3004
6429,330,MONTGOMERY COUNTY MUD 112,MUNICIPAL,H,MONTGOMERY,N,GULF COAST AQUIFER SYSTEM | MONTGOMERY,833,738,678,614,587,695
6430,330,MONTGOMERY COUNTY MUD 115,MUNICIPAL,H,MONTGOMERY,N,GULF COAST AQUIFER SYSTEM | MONTGOMERY,692,613,581,544,543,526
6431,330,MONTGOMERY COUNTY MUD 119,MUNICIPAL,H,MONTGOMERY,N,GULF COAST AQUIFER SYSTEM | MONTGOMERY,1386,1267,1139,1071,1042,1015
6432,330,MONTGOMERY COUNTY MUD 56,MUNICIPAL,H,MONTGOMERY,N,GULF COAST AQUIFER SYSTEM | MONTGOMERY,100,87,81,75,72,68
6433,330,MONTGOMERY COUNTY MUD 84,MUNICIPAL,H,MONTGOMERY,N,GULF COAST AQUIFER SYSTEM | MONTGOMERY,867,948,995,1042,1095,1151
6434,330,MONTGOMERY COUNTY MUD 88,MUNICIPAL,H,MONTGOMERY,N,GULF COAST AQUIFER SYSTEM | MONTGOMERY,640,535,463,418,403,391
6435,330,MONTGOMERY COUNTY MUD 95,MUNICIPAL,H,MONTGOMERY,N,GULF COAST AQUIFER SYSTEM | MONTGOMERY,2261,2262,2234,2204,2192,2178
6436,330,MONTGOMERY COUNTY MUD 98,MUNICIPAL,H,MONTGOMERY,N,GULF COAST AQUIFER SYSTEM | MONTGOMERY,265,265,265,265,265,265
6437,160,MONTGOMERY COUNTY MUD 99,MUNICIPAL,H,MONTGOMERY,N,CONROE LAKE/RESERVOIR,473,473,473,473,473,473
6437,330,MONTGOMERY COUNTY MUD 99,MUNICIPAL,H,MONTGOMERY,N,GULF COAST AQUIFER SYSTEM | MONTGOMERY,0,0,0,0,0,0
6438,95,MOORE STATION WSC,MUNICIPAL,I,HENDERSON,N,CARRIZO-WILCOX AQUIFER | HENDERSON,382,412,408,420,433,445
6439,89,MOORE WSC,MUNICIPAL,L,FRIO,N,CARRIZO-WILCOX AQUIFER | FRIO,4033,4033,4033,4033,4033,4033
6440,315,MORGANS POINT,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER SYSTEM | HARRIS,15,16,16,16,16,15
6440,410,MORGANS POINT,MUNICIPAL,H,HARRIS,N,LIVINGSTON-WALLISVILLE LAKE/RESERVOIR SYSTEM,616,616,616,616,616,616
6441,334,MOSCOW WSC,MUNICIPAL,H,POLK,Y,GULF COAST AQUIFER SYSTEM | POLK,30,32,33,35,36,38
6441,334,MOSCOW WSC,MUNICIPAL,I,POLK,Y,GULF COAST AQUIFER SYSTEM | POLK,85,91,95,98,102,106
6441,334,MOSCOW WSC,MUNICIPAL,I,TYLER,Y,GULF COAST AQUIFER SYSTEM | POLK,3,4,5,6,7,8
6442,54,MOUNTAIN WSC,MUNICIPAL,G,CORYELL,N,BRAZOS RIVER AUTHORITY LITTLE RIVER LAKE/RESERVOIR SYSTEM,280,280,280,280,280,280
6442,767,MOUNTAIN WSC,MUNICIPAL,G,CORYELL,N,TRINITY AQUIFER | CORYELL,74,74,74,74,74,74
6442,784,MOUNTAIN WSC,MUNICIPAL,G,CORYELL,N,TRINITY AQUIFER | JOHNSON,73,73,73,73,73,73
6443,160,MSEC ENTERPRISES,MUNICIPAL,H,MONTGOMERY,Y,CONROE LAKE/RESERVOIR,821,821,821,821,821,821
6443,330,MSEC ENTERPRISES,MUNICIPAL,G,GRIMES,Y,GULF COAST AQUIFER SYSTEM | MONTGOMERY,44,69,107,166,257,400
6443,330,MSEC ENTERPRISES,MUNICIPAL,H,MONTGOMERY,Y,GULF COAST AQUIFER SYSTEM | MONTGOMERY,3251,3675,3819,3770,3532,3338
6444,118,MT ENTERPRISE WSC,MUNICIPAL,I,RUSK,N,CARRIZO-WILCOX AQUIFER | RUSK,222,214,204,191,179,167
6445,758,MUSTANG VALLEY WSC,MUNICIPAL,G,BOSQUE,Y,TRINITY AQUIFER | BOSQUE,483,482,482,482,482,482
6445,758,MUSTANG VALLEY WSC,MUNICIPAL,G,CORYELL,Y,TRINITY AQUIFER | BOSQUE,6,7,7,7,7,7
6446,127,MYRTLE SPRINGS WSC,MUNICIPAL,D,VAN ZANDT,N,CARRIZO-WILCOX AQUIFER | VAN ZANDT,251,251,251,251,251,251
6447,163,NAVAL AIR STATION KINGSVILLE,MUNICIPAL,N,KLEBERG,N,CORPUS CHRISTI-CHOKE CANYON LAKE/RESERVOIR SYSTEM,113,118,122,128,132,134
6447,742,NAVAL AIR STATION KINGSVILLE,MUNICIPAL,N,KLEBERG,N,TEXANA LAKE/RESERVOIR,151,155,160,164,169,172
6448,466,NAZARETH,MUNICIPAL,O,CASTRO,N,OGALLALA AND EDWARDS-TRINITY-HIGH PLAINS AQUIFERS | CASTRO,552,552,552,552,552,552
6449,71,NECHES WSC,MUNICIPAL,I,ANDERSON,N,CARRIZO-WILCOX AQUIFER | ANDERSON,156,154,152,151,149,147
6450,118,NEW PROSPECT WSC,MUNICIPAL,I,RUSK,N,CARRIZO-WILCOX AQUIFER | RUSK,149,143,136,128,120,112
6451,795,NOCONA HILLS WSC,MUNICIPAL,B,MONTAGUE,N,TRINITY AQUIFER | MONTAGUE,201,228,255,283,310,337
6452,390,NORTH FARMERSVILLE WSC,MUNICIPAL,C,COLLIN,N,TRINITY INDIRECT REUSE,34,34,39,41,45,45
6452,738,NORTH FARMERSVILLE WSC,MUNICIPAL,C,COLLIN,N,TAWAKONI LAKE/RESERVOIR,2,2,2,2,3,3
6452,1068,NORTH FARMERSVILLE WSC,MUNICIPAL,C,COLLIN,N,NORTH TEXAS MWD LAKE/RESERVOIR SYSTEM,55,55,60,61,62,61
6453,315,NORTH FOREST MUD,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER SYSTEM | HARRIS,201,161,161,161,161,163
6454,94,NORTH HARRISON WSC,MUNICIPAL,D,HARRISON,N,CARRIZO-WILCOX AQUIFER | HARRISON,260,260,260,260,260,260
6455,390,NORTH KAUFMAN WSC,MUNICIPAL,C,KAUFMAN,N,TRINITY INDIRECT REUSE,78,91,102,118,138,161
6455,738,NORTH KAUFMAN WSC,MUNICIPAL,C,KAUFMAN,N,TAWAKONI LAKE/RESERVOIR,5,6,6,7,8,9
6455,1068,NORTH KAUFMAN WSC,MUNICIPAL,C,KAUFMAN,N,NORTH TEXAS MWD LAKE/RESERVOIR SYSTEM,129,141,157,174,194,219
6456,110,NORTH MILAM WSC,MUNICIPAL,G,FALLS,Y,CARRIZO-WILCOX AQUIFER | MILAM,3,3,3,3,3,3
6456,110,NORTH MILAM WSC,MUNICIPAL,G,MILAM,Y,CARRIZO-WILCOX AQUIFER | MILAM,265,265,265,265,265,265
6456,655,NORTH MILAM WSC,MUNICIPAL,G,FALLS,Y,BRAZOS RUN-OF-RIVER,0,0,0,0,0,0
6456,655,NORTH MILAM WSC,MUNICIPAL,G,MILAM,Y,BRAZOS RUN-OF-RIVER,0,0,0,0,0,0
6457,832,NORTH RUNNELS WSC,MUNICIPAL,F,RUNNELS,Y,WINTERS LAKE/RESERVOIR,0,0,0,0,0,0
6457,832,NORTH RUNNELS WSC,MUNICIPAL,G,TAYLOR,Y,WINTERS LAKE/RESERVOIR,0,0,0,0,0,0
6458,602,NORTH RURAL WSC,MUNICIPAL,C,PARKER,Y,PALO PINTO LAKE/RESERVOIR,149,179,214,252,292,337
6458,602,NORTH RURAL WSC,MUNICIPAL,G,PALO PINTO,Y,PALO PINTO LAKE/RESERVOIR,177,176,174,173,172,171
6459,271,NORTH SAN SABA WSC,MUNICIPAL,K,SAN SABA,N,ELLENBURGER-SAN SABA AQUIFER | SAN SABA,195,195,195,195,195,195
6460,723,NORTH ZULCH MUD,MUNICIPAL,H,MADISON,N,SPARTA AQUIFER | MADISON,200,233,259,261,261,261
6461,777,NORTHWEST GRAYSON COUNTY WCID 1,MUNICIPAL,C,GRAYSON,N,TRINITY AQUIFER | GRAYSON,163,163,163,163,163,163
6462,315,NORTHWEST HARRIS COUNTY MUD 16,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER SYSTEM | HARRIS,479,385,386,387,390,393
6463,71,NORWOOD WSC,MUNICIPAL,I,ANDERSON,N,CARRIZO-WILCOX AQUIFER | ANDERSON,150,149,147,145,144,142
6464,344,OAK HOLLOW UTILITY,MUNICIPAL,H,WALLER,N,GULF COAST AQUIFER SYSTEM | WALLER,193,192,192,194,196,196
6465,647,OAK RIDGE SOUTH GALE WSC,MUNICIPAL,C,GRAYSON,N,RANDELL LAKE/RESERVOIR,29,24,20,18,15,14
6465,744,OAK RIDGE SOUTH GALE WSC,MUNICIPAL,C,GRAYSON,N,TEXOMA LAKE/RESERVOIR NON-SYSTEM PORTION,112,91,79,68,59,55
6467,767,OGLESBY,MUNICIPAL,G,CORYELL,N,TRINITY AQUIFER | CORYELL,211,211,211,211,211,211
6468,337,ONE FIVE O WSC,MUNICIPAL,H,SAN JACINTO,Y,GULF COAST AQUIFER SYSTEM | SAN JACINTO,238,235,229,223,216,208
6468,337,ONE FIVE O WSC,MUNICIPAL,H,WALKER,Y,GULF COAST AQUIFER SYSTEM | SAN JACINTO,6,7,9,11,14,16
6469,337,P B & S C WSC,MUNICIPAL,H,SAN JACINTO,N,GULF COAST AQUIFER SYSTEM | SAN JACINTO,245,242,235,229,222,214
6470,309,PALMER PLANTATION MUD 1,MUNICIPAL,H,FORT BEND,N,GULF COAST AQUIFER SYSTEM | FORT BEND,437,438,438,438,439,447
6471,309,PALMER PLANTATION MUD 2,MUNICIPAL,H,FORT BEND,N,GULF COAST AQUIFER SYSTEM | FORT BEND,332,331,331,331,331,331
6472,602,PALO PINTO WSC,MUNICIPAL,G,PALO PINTO,N,PALO PINTO LAKE/RESERVOIR,179,179,179,179,179,179
6473,54,PALOMA LAKE MUD 1,MUNICIPAL,G,WILLIAMSON,N,BRAZOS RIVER AUTHORITY LITTLE RIVER LAKE/RESERVOIR SYSTEM,409,403,400,399,399,399
6474,54,PALOMA LAKE MUD 2,MUNICIPAL,G,WILLIAMSON,N,BRAZOS RIVER AUTHORITY LITTLE RIVER LAKE/RESERVOIR SYSTEM,287,282,280,279,279,279
6475,114,PANOLA-BETHANY WSC,MUNICIPAL,D,HARRISON,Y,CARRIZO-WILCOX AQUIFER | PANOLA,82,66,54,44,36,29
6475,114,PANOLA-BETHANY WSC,MUNICIPAL,I,PANOLA,Y,CARRIZO-WILCOX AQUIFER | PANOLA,141,125,112,101,91,84
6476,375,PASEO DEL ESTE MUD 1,MUNICIPAL,E,EL PASO,N,HUECO-MESILLA BOLSON AQUIFER | EL PASO,5647,5647,5647,5647,5647,5647
6477,344,PATTISON WSC,MUNICIPAL,H,WALLER,N,GULF COAST AQUIFER SYSTEM | WALLER,225,226,238,244,250,256
6478,246,PECOS COUNTY FRESH WATER,MUNICIPAL,F,PECOS,N,"EDWARDS-TRINITY-PLATEAU, PECOS VALLEY, AND TRINITY AQUIFERS | PECOS",252,238,235,264,297,336
6479,860,PENNINGTON WSC,MUNICIPAL,H,TRINITY,Y,YEGUA-JACKSON AQUIFER | HOUSTON,54,50,46,45,42,40
6479,860,PENNINGTON WSC,MUNICIPAL,I,HOUSTON,Y,YEGUA-JACKSON AQUIFER | HOUSTON,35,32,27,26,24,21
6479,860,PENNINGTON WSC,MUNICIPAL,I,TRINITY,Y,YEGUA-JACKSON AQUIFER | HOUSTON,16,13,11,9,7,6
6479,868,PENNINGTON WSC,MUNICIPAL,H,TRINITY,Y,YEGUA-JACKSON AQUIFER | TRINITY,52,49,46,43,42,39
6479,868,PENNINGTON WSC,MUNICIPAL,I,HOUSTON,Y,YEGUA-JACKSON AQUIFER | TRINITY,36,32,27,26,23,22
6479,868,PENNINGTON WSC,MUNICIPAL,I,TRINITY,Y,YEGUA-JACKSON AQUIFER | TRINITY,16,13,10,9,7,6
6480,298,PETTUS MUD,MUNICIPAL,N,BEE,N,GULF COAST AQUIFER SYSTEM | BEE,65,68,73,79,85,91
6481,343,PHELPS SUD,MUNICIPAL,H,WALKER,N,GULF COAST AQUIFER SYSTEM | WALKER,193,196,204,208,214,221
6482,130,PICOSA WSC,MUNICIPAL,L,WILSON,N,CARRIZO-WILCOX AQUIFER | WILSON,306,306,306,306,306,306
6483,122,PINE RIDGE WSC,MUNICIPAL,D,SMITH,Y,CARRIZO-WILCOX AQUIFER | SMITH,285,285,285,285,280,282
6483,122,PINE RIDGE WSC,MUNICIPAL,D,VAN ZANDT,Y,CARRIZO-WILCOX AQUIFER | SMITH,89,89,89,89,94,92
6484,315,PINE VILLAGE PUD,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER SYSTEM | HARRIS,281,227,227,229,228,228
6484,372,PINE VILLAGE PUD,MUNICIPAL,H,HARRIS,N,HOUSTON LAKE/RESERVOIR,367,367,367,367,367,367
6485,315,PINEWOOD COMMUNITY,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER SYSTEM | HARRIS,84,67,68,68,69,69
6486,777,PINK HILL WSC,MUNICIPAL,C,GRAYSON,N,TRINITY AQUIFER | GRAYSON,128,128,128,128,128,128
6486,840,PINK HILL WSC,MUNICIPAL,C,GRAYSON,N,WOODBINE AQUIFER | GRAYSON,118,144,166,186,208,233
6487,88,PLEASANT GROVE WSC,MUNICIPAL,C,FREESTONE,Y,CARRIZO-WILCOX AQUIFER | FREESTONE,126,136,149,145,141,136
6487,88,PLEASANT GROVE WSC,MUNICIPAL,C,NAVARRO,Y,CARRIZO-WILCOX AQUIFER | FREESTONE,12,12,13,14,14,15
6488,71,PLEASANT SPRINGS WSC,MUNICIPAL,I,ANDERSON,N,CARRIZO-WILCOX AQUIFER | ANDERSON,176,176,176,176,176,176
6488,600,PLEASANT SPRINGS WSC,MUNICIPAL,I,ANDERSON,N,PALESTINE LAKE/RESERVOIR,121,121,121,121,121,121
6489,390,POETRY WSC,MUNICIPAL,C,KAUFMAN,Y,TRINITY INDIRECT REUSE,72,81,117,168,251,292
6489,390,POETRY WSC,MUNICIPAL,D,HUNT,Y,TRINITY INDIRECT REUSE,79,80,77,74,58,57
6489,738,POETRY WSC,MUNICIPAL,C,KAUFMAN,Y,TAWAKONI LAKE/RESERVOIR,4,5,7,10,15,17
