EntityId,EntityName,WugType,WugRegion,WugCounty,EntityIsSplit,P2030,P2040,P2050,P2060,P2070,P2080
6318,FORT SAM HOUSTON,MUNICIPAL,L,BEXAR,N,8270,8270,8270,8270,8270,8270
6319,FRANKSTON RURAL WSC,MUNICIPAL,I,ANDERSON,N,1563,1561,1540,1521,1502,1482
6320,FROGNOT WSC,MUNICIPAL,C,COLLIN,Y,2077,2593,3181,3772,4422,5138
6320,FROGNOT WSC,MUNICIPAL,C,FANNIN,Y,30,42,48,53,60,67
6320,FROGNOT WSC,MUNICIPAL,D,HUNT,Y,23,29,34,40,45,52
6321,FRUITVALE WSC,MUNICIPAL,D,VAN ZANDT,N,3467,3794,4107,4416,4730,5049
6322,GAFFORD CHAPEL WSC,MUNICIPAL,D,HOPKINS,N,1090,1120,1149,1169,1191,1213
6323,GALVESTON COUNTY WCID 12,MUNICIPAL,H,GALVESTON,N,3426,3534,3604,3632,3657,3680
6324,GARFIELD WSC,MUNICIPAL,K,TRAVIS,N,1516,1602,1679,1761,1854,1959
6325,GASTON WSC,MUNICIPAL,I,RUSK,N,1339,1298,1232,1159,1086,1013
6326,GLENDALE WSC,MUNICIPAL,H,TRINITY,N,532,499,466,444,422,398
6327,GLENWOOD WSC,MUNICIPAL,D,GREGG,Y,114,115,114,112,111,109
6327,GLENWOOD WSC,MUNICIPAL,D,UPSHUR,Y,2749,2774,2762,2723,2683,2643
6328,GOODFELLOW AIR FORCE BASE,MUNICIPAL,F,TOM GREEN,N,2330,2330,2330,2330,2330,2330
6329,GOODSPRINGS WSC,MUNICIPAL,I,RUSK,N,2261,2191,2081,1957,1833,1709
6330,GORDON,MUNICIPAL,G,ERATH,Y,6,6,6,6,6,6
6330,GORDON,MUNICIPAL,G,PALO PINTO,Y,653,653,646,644,640,635
6331,GRANDFALLS,MUNICIPAL,F,WARD,N,396,449,505,553,605,662
6332,GREENWOOD WATER,MUNICIPAL,F,MIDLAND,N,872,855,844,833,827,825
6333,GUM CREEK WSC,MUNICIPAL,I,CHEROKEE,N,1106,1095,1073,1050,1025,1001
6334,HACIENDAS DEL NORTE WID,MUNICIPAL,E,EL PASO,N,1465,1545,1584,1587,1588,1589
6335,HAMBY WSC,MUNICIPAL,G,CALLAHAN,Y,243,251,258,266,274,282
6335,HAMBY WSC,MUNICIPAL,G,JONES,Y,206,188,168,146,120,88
6335,HAMBY WSC,MUNICIPAL,G,SHACKELFORD,Y,485,525,558,568,579,597
6335,HAMBY WSC,MUNICIPAL,G,TAYLOR,Y,479,588,679,789,913,1048
6336,HARDIN COUNTY WCID 1,MUNICIPAL,I,HARDIN,N,985,1003,1021,1039,1058,1077
6337,HARLETON WSC,MUNICIPAL,D,HARRISON,Y,3456,3577,3597,3649,3701,3751
6337,HARLETON WSC,MUNICIPAL,D,MARION,Y,790,677,543,456,366,271
6338,HARRIS COUNTY FWSD 1-A,MUNICIPAL,H,HARRIS,N,2682,2698,2711,2711,2733,2654
6339,HARRIS COUNTY FWSD 27,MUNICIPAL,H,HARRIS,N,2932,3482,3682,3793,4384,4193
6340,HARRIS COUNTY FWSD 58,MUNICIPAL,H,HARRIS,N,1661,1670,1670,1670,1670,1670
6341,HARRIS COUNTY MUD 122,MUNICIPAL,H,HARRIS,N,1353,1399,1395,1391,1410,1498
6342,HARRIS COUNTY MUD 216,MUNICIPAL,H,HARRIS,N,2461,2515,2505,2495,2506,2524
6343,HARRIS COUNTY MUD 321,MUNICIPAL,H,HARRIS,N,1239,1366,1401,1414,1401,1395
6344,HARRIS COUNTY MUD 342,MUNICIPAL,H,HARRIS,N,4265,4316,5233,5656,5677,5773
6345,HARRIS COUNTY MUD 344,MUNICIPAL,H,HARRIS,N,4474,5426,5426,5426,5432,5436
6346,HARRIS COUNTY MUD 36,MUNICIPAL,H,HARRIS,N,1849,1947,2651,2950,2967,3062
6347,HARRIS COUNTY MUD 361,MUNICIPAL,H,HARRIS,N,4837,4911,5175,5288,5425,5475
6348,HARRIS COUNTY MUD 372,MUNICIPAL,H,HARRIS,N,2585,2734,2732,2736,2812,2906
6349,HARRIS-MONTGOMERY COUNTIES MUD 386,MUNICIPAL,H,MONTGOMERY,N,2710,2818,2822,2831,2853,3027
6350,HARRIS COUNTY MUD 412,MUNICIPAL,H,HARRIS,N,4322,4423,5040,5292,5381,5458
6351,HARRIS COUNTY MUD 420,MUNICIPAL,H,HARRIS,N,1699,1699,1799,1800,1757,1757
6352,HARRIS COUNTY MUD 58,MUNICIPAL,H,HARRIS,N,1847,1847,1847,1847,1847,1847
6353,HARRIS COUNTY WCID 156,MUNICIPAL,H,HARRIS,N,814,815,815,815,815,810
6354,HARRIS COUNTY WCID 70,MUNICIPAL,H,HARRIS,N,1512,1512,1512,1512,1512,1512
6355,HARRIS COUNTY WCID 89,MUNICIPAL,H,HARRIS,N,4779,4839,4836,4833,4798,4798
6356,HARRIS COUNTY WCID-FONDREN ROAD,MUNICIPAL,H,HARRIS,N,2863,2936,2936,2937,2917,2907
6357,HARROLD WSC,MUNICIPAL,B,WICHITA,Y,65,63,60,58,55,53
6357,HARROLD WSC,MUNICIPAL,B,WILBARGER,Y,122,116,109,101,93,86
6358,HARTLEY WSC,MUNICIPAL,A,HARTLEY,N,439,429,421,417,414,413
6359,HAYS,MUNICIPAL,K,HAYS,N,1109,1601,2248,3127,4123,5250
6360,HAYS COUNTY WCID 1,MUNICIPAL,K,HAYS,N,3647,3647,3647,3647,3647,3647
6361,HAYS COUNTY WCID 2,MUNICIPAL,K,HAYS,N,3390,3390,3390,3390,3390,3390
6362,HIGGINS MUNICIPAL WATER SYSTEM,MUNICIPAL,A,LIPSCOMB,N,302,284,263,244,225,206
6363,HIGHLAND PARK WSC,MUNICIPAL,G,BOSQUE,Y,352,343,330,318,305,290
6363,HIGHLAND PARK WSC,MUNICIPAL,G,MCLENNAN,Y,165,169,172,174,176,178
6364,HILCO UNITED SERVICES,MUNICIPAL,C,ELLIS,Y,605,651,701,748,801,860
6364,HILCO UNITED SERVICES,MUNICIPAL,G,BOSQUE,Y,1309,1405,1508,1618,1737,1865
6364,HILCO UNITED SERVICES,MUNICIPAL,G,HILL,Y,4651,4790,4877,4971,5075,5191
6365,HILLTOP LAKES WSC,MUNICIPAL,H,LEON,N,1515,1844,2256,2472,2727,3034
6366,HILLTOP WSC,MUNICIPAL,G,MCLENNAN,N,765,792,815,832,852,876
6367,HMW SUD,MUNICIPAL,H,HARRIS,Y,2376,2391,2427,2432,2500,2570
6367,HMW SUD,MUNICIPAL,H,MONTGOMERY,Y,7402,8713,9986,10760,11369,11853
6368,HOLLY SPRINGS WSC,MUNICIPAL,D,CASS,Y,899,855,807,771,733,696
6368,HOLLY SPRINGS WSC,MUNICIPAL,D,MORRIS,Y,627,565,496,450,404,357
6369,HORNSBY BEND UTILITY,MUNICIPAL,K,TRAVIS,N,12375,15477,18162,20812,23822,27238
6370,HORSESHOE BEND WATER SYSTEM,MUNICIPAL,C,PARKER,N,1304,1474,1864,2452,3334,4367
6371,HURST CREEK MUD,MUNICIPAL,K,TRAVIS,N,2781,2781,2781,2781,2781,2781
6372,HUXLEY,MUNICIPAL,I,SHELBY,N,1599,1367,1180,1028,903,801
6373,JACOBS WSC,MUNICIPAL,I,RUSK,N,2645,2803,2980,3187,3421,3691
6374,JIM WELLS COUNTY FWSD 1,MUNICIPAL,N,JIM WELLS,N,1669,1667,1668,1678,1699,1734
6375,JOHNSTON WATER UTILITY,MUNICIPAL,H,MONTGOMERY,N,2858,4151,4937,5470,5914,6257
6376,KAUFMAN COUNTY DEVELOPMENT DISTRICT 1,MUNICIPAL,C,KAUFMAN,N,3842,4083,6318,9791,14527,16798
6377,KAUFMAN COUNTY MUD 11,MUNICIPAL,C,KAUFMAN,N,4340,5159,6629,8374,10269,11378
6378,KELLY G BREWER,MUNICIPAL,I,ORANGE,N,1091,1100,1104,1081,1059,1037
6379,KELLY LANE WCID 1,MUNICIPAL,K,TRAVIS,N,2499,2499,2499,2499,2499,2499
6380,KELLYVILLE-BEREA WSC,MUNICIPAL,D,MARION,N,977,956,939,924,913,906
6381,KENDALL WEST UTILITY,MUNICIPAL,L,KENDALL,N,2819,3561,4515,5623,6890,8342
6382,KENDLETON,MUNICIPAL,H,FORT BEND,N,287,1573,1573,1573,1643,1687
6383,KNIPPA WSC,MUNICIPAL,L,UVALDE,N,495,485,469,450,430,405
6384,KT WATER DEVELOPMENT,MUNICIPAL,L,COMAL,N,2652,4105,6045,8498,11306,14521
6385,LAJITAS MUNICIPAL SERVICES,MUNICIPAL,E,BREWSTER,N,125,120,116,112,109,105
6386,LAKE BONANZA WSC,MUNICIPAL,H,MONTGOMERY,N,2440,2960,3521,3918,4199,4393
6387,LAKE CONROE HILLS MUD,MUNICIPAL,H,MONTGOMERY,N,1709,2014,2083,2153,2224,2298
6388,LAKE FORK WSC,MUNICIPAL,D,HOPKINS,Y,135,141,144,147,150,153
6388,LAKE FORK WSC,MUNICIPAL,D,WOOD,Y,2005,2131,2206,2355,2507,2658
6389,LAKE MUD,MUNICIPAL,H,HARRIS,N,8575,8856,9029,9099,9558,9650
6390,LAKE PALO PINTO AREA WSC,MUNICIPAL,G,PALO PINTO,N,1061,1061,1051,1045,1039,1031
6391,LAKEWAY MUD,MUNICIPAL,K,TRAVIS,N,10726,11095,11242,11242,11242,11242
6392,LAWN,MUNICIPAL,G,TAYLOR,N,242,209,180,153,130,110
6393,LAZY RIVER IMPROVEMENT DISTRICT,MUNICIPAL,H,MONTGOMERY,N,1145,1213,1253,1319,1380,1444
6394,LEAGUEVILLE WSC,MUNICIPAL,I,HENDERSON,N,2230,2374,2374,2438,2502,2566
6395,LEAKEY,MUNICIPAL,J,REAL,N,210,179,153,133,113,92
6396,LEGGETT WSC,MUNICIPAL,H,POLK,Y,1653,1787,1854,1926,2005,2093
6396,LEGGETT WSC,MUNICIPAL,I,POLK,Y,14,15,16,16,17,17
6397,LEIGH WSC,MUNICIPAL,D,HARRISON,N,1476,1326,1307,1073,847,627
6398,LEROY TOURS GERALD WSC,MUNICIPAL,G,MCLENNAN,N,1557,1658,1761,1863,1962,1972
6399,LEVI WSC,MUNICIPAL,G,FALLS,Y,393,515,635,718,802,882
6399,LEVI WSC,MUNICIPAL,G,MCLENNAN,Y,1800,1887,1961,2026,2102,2189
6400,LIBERTY COUNTY FWSD 1 HULL,MUNICIPAL,H,LIBERTY,N,486,486,486,486,486,486
6401,LIPAN,MUNICIPAL,G,HOOD,N,937,1020,1103,1189,1287,1397
6402,LITTLE ELM VALLEY WSC,MUNICIPAL,G,BELL,Y,1824,2010,2154,2249,2356,2475
6402,LITTLE ELM VALLEY WSC,MUNICIPAL,G,FALLS,Y,46,70,95,117,143,179
6403,LITTLE HOPE MOORE WSC,MUNICIPAL,D,VAN ZANDT,N,1478,1545,1607,1651,1698,1745
6404,LOMA ALTA CHULA VISTA WATER SYSTEM,MUNICIPAL,L,ZAVALA,N,323,315,302,289,274,259
6405,LUCE BAYOU PUD,MUNICIPAL,H,HARRIS,N,454,870,878,887,887,894
6406,M & M WSC,MUNICIPAL,I,ANGELINA,N,3205,3262,3284,3317,3348,3379
6407,HIGH PRAIRIE WSC,MUNICIPAL,H,LEON,Y,92,133,186,212,244,282
6407,HIGH PRAIRIE WSC,MUNICIPAL,H,MADISON,Y,1761,1758,1755,1752,1749,1746
6408,MARATHON WATER SUPPLY & SEWER SERVICE,MUNICIPAL,E,BREWSTER,N,374,359,347,336,326,315
6409,MARKHAM MUD,MUNICIPAL,K,MATAGORDA,N,753,727,699,664,625,581
6410,MARKOUT WSC,MUNICIPAL,C,KAUFMAN,N,2958,3514,4903,7062,9422,12571
6411,MATAGORDA COUNTY WCID 6,MUNICIPAL,K,MATAGORDA,N,985,953,914,870,819,761
6412,MATAGORDA WASTE DISPOSAL & WSC,MUNICIPAL,K,MATAGORDA,N,286,277,266,253,238,222
6413,MAVERICK COUNTY,MUNICIPAL,M,MAVERICK,N,2404,3243,3817,3830,3836,3838
6414,MCCLELLAND WSC,MUNICIPAL,I,SHELBY,N,946,846,701,601,500,393
6415,MCLENNAN COUNTY WCID 2,MUNICIPAL,G,MCLENNAN,N,1185,1095,1020,902,777,638
6416,MEADOWCREEK MUD,MUNICIPAL,H,FORT BEND,N,1722,1728,1783,1818,1845,1872
6417,MEDINA COUNTY WCID 2,MUNICIPAL,L,MEDINA,N,446,431,421,425,428,431
6418,MEDINA RIVER WEST WSC,MUNICIPAL,L,MEDINA,N,1131,1204,1257,1291,1330,1374
6419,MEMORIAL POINT UD,MUNICIPAL,H,POLK,N,761,827,860,895,934,977
6420,MEMORIAL VILLAGES WATER AUTHORITY,MUNICIPAL,H,HARRIS,N,11229,11343,12250,12636,12450,12448
6421,MERCY WSC,MUNICIPAL,H,LIBERTY,Y,674,674,675,675,675,717
6421,MERCY WSC,MUNICIPAL,H,SAN JACINTO,Y,4039,4008,3899,3793,3677,3549
6422,MILLER GROVE WSC,MUNICIPAL,D,HOPKINS,Y,1152,1208,1232,1264,1297,1330
6422,MILLER GROVE WSC,MUNICIPAL,D,RAINS,Y,232,250,263,284,304,324
6423,MILLIGAN WSC,MUNICIPAL,C,COLLIN,N,3352,3525,4137,4824,5593,6231
6424,MIMS WSC,MUNICIPAL,D,CASS,Y,228,218,206,197,187,178
6424,MIMS WSC,MUNICIPAL,D,MARION,Y,1867,1936,2042,2100,2170,2259
6425,MINDEN BRACHFIELD WSC,MUNICIPAL,I,PANOLA,Y,114,136,165,181,197,212
6425,MINDEN BRACHFIELD WSC,MUNICIPAL,I,RUSK,Y,1884,1827,1735,1633,1529,1425
6426,MIRANDO CITY WSC,MUNICIPAL,M,WEBB,N,268,279,282,279,275,272
6427,MISSOURI CITY,MUNICIPAL,H,FORT BEND,N,9956,11693,12515,12883,13560,13875
6429,MONTGOMERY COUNTY MUD 112,MUNICIPAL,H,MONTGOMERY,N,3515,3743,3990,4004,4097,5174
6430,MONTGOMERY COUNTY MUD 115,MUNICIPAL,H,MONTGOMERY,N,4820,4958,5157,5271,5457,5637
6431,MONTGOMERY COUNTY MUD 119,MUNICIPAL,H,MONTGOMERY,N,9636,10595,11052,11518,11989,12477
6432,MONTGOMERY COUNTY MUD 56,MUNICIPAL,H,MONTGOMERY,N,1143,1195,1294,1318,1354,1375
6433,MONTGOMERY COUNTY MUD 84,MUNICIPAL,H,MONTGOMERY,N,2439,2583,2700,2809,2916,3021
6434,MONTGOMERY COUNTY MUD 88,MUNICIPAL,H,MONTGOMERY,N,3686,3702,3716,3724,3840,3972
6435,MONTGOMERY COUNTY MUD 95,MUNICIPAL,H,MONTGOMERY,N,3367,4220,4560,4583,4690,4728
6436,MONTGOMERY COUNTY MUD 98,MUNICIPAL,H,MONTGOMERY,N,2437,2502,2576,2654,2734,2816
6437,MONTGOMERY COUNTY MUD 99,MUNICIPAL,H,MONTGOMERY,N,1516,1675,1937,2016,2189,2200
6438,MOORE STATION WSC,MUNICIPAL,I,HENDERSON,N,2134,2307,2283,2352,2421,2489
6439,MOORE WSC,MUNICIPAL,L,FRIO,N,588,686,754,763,774,787
6440,MORGANS POINT,MUNICIPAL,H,HARRIS,N,304,323,323,323,320,309
6441,MOSCOW WSC,MUNICIPAL,H,POLK,Y,206,225,233,243,253,264
6441,MOSCOW WSC,MUNICIPAL,I,POLK,Y,590,636,660,686,711,735
6441,MOSCOW WSC,MUNICIPAL,I,TYLER,Y,21,27,35,41,46,53
6442,MOUNTAIN WSC,MUNICIPAL,G,CORYELL,N,1955,2002,2024,2010,1994,1979
6443,MSEC ENTERPRISES,MUNICIPAL,G,GRIMES,Y,196,305,474,736,1143,1776
6443,MSEC ENTERPRISES,MUNICIPAL,H,MONTGOMERY,Y,18756,24266,28726,31536,32360,33893
6444,MT ENTERPRISE WSC,MUNICIPAL,I,RUSK,N,1392,1349,1281,1204,1128,1052
6445,MUSTANG VALLEY WSC,MUNICIPAL,G,BOSQUE,Y,1835,1790,1722,1660,1591,1513
6445,MUSTANG VALLEY WSC,MUNICIPAL,G,CORYELL,Y,27,27,28,27,28,26
6446,MYRTLE SPRINGS WSC,MUNICIPAL,D,VAN ZANDT,N,3375,4159,4908,5763,6619,7479
6447,NAVAL AIR STATION KINGSVILLE,MUNICIPAL,N,KLEBERG,N,55,57,59,61,63,64
6448,NAZARETH,MUNICIPAL,O,CASTRO,N,259,265,269,276,285,297
6449,NECHES WSC,MUNICIPAL,I,ANDERSON,N,1226,1224,1208,1193,1177,1162
6450,NEW PROSPECT WSC,MUNICIPAL,I,RUSK,N,942,911,866,815,763,711
6451,NOCONA HILLS WSC,MUNICIPAL,B,MONTAGUE,N,836,940,1045,1149,1253,1357
6452,NORTH FARMERSVILLE WSC,MUNICIPAL,C,COLLIN,N,465,550,715,834,942,992
6453,NORTH FOREST MUD,MUNICIPAL,H,HARRIS,N,1564,1565,1584,1584,1585,1641
6454,NORTH HARRISON WSC,MUNICIPAL,D,HARRISON,N,1453,1522,1533,1575,1616,1655
6455,NORTH KAUFMAN WSC,MUNICIPAL,C,KAUFMAN,N,3448,4535,5920,7495,9231,11141
6456,NORTH MILAM WSC,MUNICIPAL,G,FALLS,Y,9,7,6,5,4,3
6456,NORTH MILAM WSC,MUNICIPAL,G,MILAM,Y,976,959,923,891,858,820
6457,NORTH RUNNELS WSC,MUNICIPAL,F,RUNNELS,Y,1353,1403,1462,1527,1607,1703
6457,NORTH RUNNELS WSC,MUNICIPAL,G,TAYLOR,Y,589,668,735,813,902,998
6458,NORTH RURAL WSC,MUNICIPAL,C,PARKER,Y,1391,1684,2015,2364,2747,3170
6458,NORTH RURAL WSC,MUNICIPAL,G,PALO PINTO,Y,1654,1656,1639,1630,1620,1609
6459,NORTH SAN SABA WSC,MUNICIPAL,K,SAN SABA,N,448,420,396,379,362,341
6460,NORTH ZULCH MUD,MUNICIPAL,H,MADISON,N,2000,2000,2000,2000,2000,2000
6461,NORTHWEST GRAYSON COUNTY WCID 1,MUNICIPAL,C,GRAYSON,N,2032,2265,2459,2640,2838,3054
6462,NORTHWEST HARRIS COUNTY MUD 16,MUNICIPAL,H,HARRIS,N,3539,3638,3664,3702,3834,3941
6463,NORWOOD WSC,MUNICIPAL,I,ANDERSON,N,977,976,964,952,940,927
6464,OAK HOLLOW UTILITY,MUNICIPAL,H,WALLER,N,2041,2042,2044,2068,2080,2080
6465,OAK RIDGE SOUTH GALE WSC,MUNICIPAL,C,GRAYSON,N,2811,2875,2927,2942,2962,2988
6467,OGLESBY,MUNICIPAL,G,CORYELL,N,515,528,534,530,526,522
6468,ONE FIVE O WSC,MUNICIPAL,H,SAN JACINTO,Y,2325,2306,2244,2182,2116,2042
6468,ONE FIVE O WSC,MUNICIPAL,H,WALKER,Y,56,67,84,108,133,160
6469,P B & S C WSC,MUNICIPAL,H,SAN JACINTO,N,1897,1881,1830,1780,1726,1667
6470,PALMER PLANTATION MUD 1,MUNICIPAL,H,FORT BEND,N,1882,1893,1893,1893,1910,1989
6471,PALMER PLANTATION MUD 2,MUNICIPAL,H,FORT BEND,N,2714,2715,2720,2720,2721,2722
6472,PALO PINTO WSC,MUNICIPAL,G,PALO PINTO,N,748,750,746,745,742,741
6473,PALOMA LAKE MUD 1,MUNICIPAL,G,WILLIAMSON,N,3447,3447,3447,3447,3447,3447
6474,PALOMA LAKE MUD 2,MUNICIPAL,G,WILLIAMSON,N,2506,2506,2506,2506,2506,2506
6475,PANOLA-BETHANY WSC,MUNICIPAL,D,HARRISON,Y,420,341,278,227,184,150
6475,PANOLA-BETHANY WSC,MUNICIPAL,I,PANOLA,Y,725,646,579,522,473,432
6476,PASEO DEL ESTE MUD 1,MUNICIPAL,E,EL PASO,N,17378,18107,18484,18639,18794,18951
6477,PATTISON WSC,MUNICIPAL,H,WALLER,N,1492,1505,1583,1624,1666,1702
6478,PECOS COUNTY FRESH WATER,MUNICIPAL,F,PECOS,N,675,638,630,709,797,900
6479,PENNINGTON WSC,MUNICIPAL,H,TRINITY,Y,642,600,561,535,508,480
6479,PENNINGTON WSC,MUNICIPAL,I,HOUSTON,Y,427,387,329,310,285,260
6479,PENNINGTON WSC,MUNICIPAL,I,TRINITY,Y,189,152,127,106,88,74
6480,PETTUS MUD,MUNICIPAL,N,BEE,N,451,480,512,551,593,640
6481,PHELPS SUD,MUNICIPAL,H,WALKER,N,1846,1883,1956,1997,2053,2124
6482,PICOSA WSC,MUNICIPAL,L,WILSON,N,3591,4142,4683,5161,5710,6338
6483,PINE RIDGE WSC,MUNICIPAL,D,SMITH,Y,1617,1809,1944,2062,2181,2299
6483,PINE RIDGE WSC,MUNICIPAL,D,VAN ZANDT,Y,350,449,545,654,763,874
6484,PINE VILLAGE PUD,MUNICIPAL,H,HARRIS,N,2876,2989,3005,3064,3010,3018
6485,PINEWOOD COMMUNITY,MUNICIPAL,H,HARRIS,N,931,962,989,1012,1052,1057
6486,PINK HILL WSC,MUNICIPAL,C,GRAYSON,N,2210,2449,2648,2832,3033,3253
6487,PLEASANT GROVE WSC,MUNICIPAL,C,FREESTONE,Y,1323,1430,1574,1530,1482,1429
6487,PLEASANT GROVE WSC,MUNICIPAL,C,NAVARRO,Y,122,130,137,144,151,159
6488,PLEASANT SPRINGS WSC,MUNICIPAL,I,ANDERSON,N,900,899,887,876,866,854
6489,POETRY WSC,MUNICIPAL,C,KAUFMAN,Y,1856,2392,3856,6149,9670,11584
6489,POETRY WSC,MUNICIPAL,D,HUNT,Y,2011,2306,2547,2719,2267,2281
6490,POINT ENTERPRISE WSC,MUNICIPAL,C,FREESTONE,Y,842,834,823,823,823,823
6490,POINT ENTERPRISE WSC,MUNICIPAL,G,LIMESTONE,Y,469,455,435,418,400,380
6491,POLLOK-REDTOWN WSC,MUNICIPAL,I,ANGELINA,Y,1786,1816,1830,1848,1866,1884
6491,POLLOK-REDTOWN WSC,MUNICIPAL,I,CHEROKEE,Y,75,74,74,72,70,68
6492,PORT MANSFIELD PUD,MUNICIPAL,M,WILLACY,N,358,428,519,660,822,1011
6493,POST OAK SUD,MUNICIPAL,C,NAVARRO,Y,505,472,445,408,367,325
6493,POST OAK SUD,MUNICIPAL,G,HILL,Y,878,904,920,938,957,979
6493,POST OAK SUD,MUNICIPAL,G,LIMESTONE,Y,129,124,120,115,109,105
6494,PRAIRIE HILL WSC,MUNICIPAL,G,LIMESTONE,Y,690,670,641,615,589,560
6494,PRAIRIE HILL WSC,MUNICIPAL,G,MCLENNAN,Y,694,808,903,1017,1142,1280
6495,PRAIRIE VIEW A&M UNIVERSITY,MUNICIPAL,H,WALLER,N,6049,6145,6189,6242,6302,6378
6496,PROVIDENCE WSC,MUNICIPAL,H,POLK,N,5360,5822,6051,6301,6574,6875
6497,PRUITT SANDFLAT WSC,MUNICIPAL,D,VAN ZANDT,N,1151,1152,1153,1128,1105,1083
6498,QUADVEST,MUNICIPAL,H,BRAZORIA,Y,673,673,669,667,661,647
6498,QUADVEST,MUNICIPAL,H,FORT BEND,Y,2597,4125,5761,7209,8332,9016
6498,QUADVEST,MUNICIPAL,H,HARRIS,Y,142,142,170,177,176,178
6498,QUADVEST,MUNICIPAL,H,LIBERTY,Y,5172,5961,7114,7685,8451,9282
6498,QUADVEST,MUNICIPAL,H,MONTGOMERY,Y,23623,29654,34273,36954,38611,40893
6498,QUADVEST,MUNICIPAL,H,WALKER,Y,588,766,1058,1462,1889,2344
6498,QUADVEST,MUNICIPAL,H,WALLER,Y,129,129,129,129,304,430
6498,QUADVEST,MUNICIPAL,K,MATAGORDA,Y,93,90,86,82,77,72
6498,QUADVEST,MUNICIPAL,P,JACKSON,Y,55,75,89,107,124,142
6499,QUAIL CREEK MUD,MUNICIPAL,L,VICTORIA,N,1319,1365,1378,1371,1363,1354
6500,QUAIL VALLEY UD,MUNICIPAL,H,FORT BEND,N,11284,11730,11885,12637,13029,13415
6501,QUITAQUE,MUNICIPAL,O,BRISCOE,N,302,278,258,238,217,197
6502,R C H WSC,MUNICIPAL,C,ROCKWALL,N,5684,6457,8240,10994,13407,16350
6504,RAYBURN COUNTRY MUD,MUNICIPAL,I,JASPER,N,825,783,732,687,641,596
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,A,CHILDRESS,Y,1585,1491,1466,1501,1537,1574
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,A,COLLINGSWORTH,Y,374,365,344,329,313,298
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,A,DONLEY,Y,340,318,293,279,266,251
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,A,HALL,Y,211,201,187,175,163,151
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,B,CLAY,Y,1667,1547,1415,1306,1201,1099
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,B,COTTLE,Y,98,94,93,95,96,94
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,B,FOARD,Y,232,214,202,195,189,182
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,B,HARDEMAN,Y,662,624,589,558,530,503
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,B,KING,Y,207,207,214,220,227,234
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,B,MONTAGUE,Y,147,148,149,156,160,159
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,B,WILBARGER,Y,1127,1100,1055,1009,965,923
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,C,GRAYSON,Y,1052,1265,1443,1621,1814,2024
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,G,KNOX,Y,56,55,49,45,40,33
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,O,DICKENS,Y,5,5,5,4,3,2
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,O,MOTLEY,Y,8,6,6,6,6,6
6506,RIVIERA WATER SYSTEM,MUNICIPAL,N,KLEBERG,N,831,856,886,928,972,1014
6507,ROSS WSC,MUNICIPAL,G,MCLENNAN,N,2473,2733,2955,3199,3475,3781
6508,ROYAL VALLEY UTILITIES,MUNICIPAL,H,FORT BEND,N,2900,3214,3350,3811,3899,4092
6509,RURAL WSC,MUNICIPAL,I,JASPER,N,1074,1019,953,893,833,774
6510,SALEM ELM RIDGE WSC,MUNICIPAL,G,MILAM,N,878,863,831,803,773,743
6511,SAN AUGUSTINE RURAL WSC,MUNICIPAL,I,SAN AUGUSTINE,N,1587,1736,1840,1799,1752,1699
6512,SAND FLAT WSC,MUNICIPAL,D,SMITH,N,4067,4217,4325,4370,4419,4468
6513,SAND HILLS WSC,MUNICIPAL,I,SAN AUGUSTINE,Y,34,41,48,48,47,47
6513,SAND HILLS WSC,MUNICIPAL,I,SHELBY,Y,1753,1998,2336,2536,2746,2966
6514,SANTO SUD,MUNICIPAL,C,PARKER,Y,155,186,219,256,297,340
6514,SANTO SUD,MUNICIPAL,G,HOOD,Y,10,7,5,4,3,2
6514,SANTO SUD,MUNICIPAL,G,PALO PINTO,Y,1995,1996,1977,1965,1953,1939
6515,SCOTTSVILLE,MUNICIPAL,D,HARRISON,N,1308,1450,1472,1615,1753,1887
6516,SEDONA LAKES MUD 1,MUNICIPAL,H,BRAZORIA,N,1820,1916,2130,2219,2232,2270
6517,SENNA HILLS MUD,MUNICIPAL,K,TRAVIS,N,882,903,924,946,968,991
6518,SEQUOIA IMPROVEMENT DISTRICT,MUNICIPAL,H,HARRIS,N,895,894,895,895,883,884
6519,FORT GRIFFIN SUD,MUNICIPAL,G,SHACKELFORD,Y,461,466,469,462,456,452
6519,FORT GRIFFIN SUD,MUNICIPAL,G,STEPHENS,Y,521,554,600,637,549,549
