EntityId,MapSourceId,EntityName,WugType,WugRegion,WugCounty,EntityIsSplit,SourceName,SourceType,WmsId,WmsSponsorRegion,WmsName,WmsType,SS2030,SS2040,SS2050,SS2060,SS2070,SS2080
2488,487,STINNETT,MUNICIPAL,A,HUTCHINSON,N,OGALLALA AQUIFER | HUTCHINSON,GROUNDWATER,270,A,DEVELOP OGALLALA AQUIFER SUPPLIES - STINNETT,GROUNDWATER WELLS AND OTHER,0,0,0,0,50,50
2489,,STOCKDALE,MUNICIPAL,L,WILSON,N,DEMAND REDUCTION,DEMAND REDUCTION,6062,L,MUNICIPAL WATER CONSERVATION - WATER USE REDUCTION - STOCKDALE,MUNICIPAL CONSERVATION,6,33,77,83,89,96
2489,,STOCKDALE,MUNICIPAL,L,WILSON,N,DEMAND REDUCTION,DEMAND REDUCTION,6184,L,MUNICIPAL WATER CONSERVATION - WATER LOSS MITIGATION - STOCKDALE,MUNICIPAL CONSERVATION,24,24,6,6,6,6
2490,,STRATFORD,MUNICIPAL,A,SHERMAN,N,DEMAND REDUCTION,DEMAND REDUCTION,378,A,MUNICIPAL CONSERVATION - STRATFORD,MUNICIPAL CONSERVATION,5,5,5,5,5,4
2490,502,STRATFORD,MUNICIPAL,A,SHERMAN,N,OGALLALA AQUIFER | SHERMAN,GROUNDWATER,5859,A,DRILL ADDITIONAL GROUNDWATER WELLS - STRATFORD,GROUNDWATER WELLS AND OTHER,326,326,326,326,326,326
2491,,STRAWN,MUNICIPAL,G,PALO PINTO,N,DEMAND REDUCTION,DEMAND REDUCTION,3966,G,MUNICIPAL WATER CONSERVATION - STRAWN,MUNICIPAL CONSERVATION,0,0,12,15,16,16
2491,,STRAWN,MUNICIPAL,G,PALO PINTO,N,DEMAND REDUCTION,DEMAND REDUCTION,5771,G,WATER LOSS REDUCTION - STRAWN,MUNICIPAL CONSERVATION,22,22,22,22,21,21
2491,773,STRAWN,MUNICIPAL,G,PALO PINTO,N,TRINITY AQUIFER | ERATH,GROUNDWATER,2609,G,TRINITY AQUIFER DEVELOPMENT,GROUNDWATER WELLS AND OTHER,27,28,29,28,29,29
2492,,SUDAN,MUNICIPAL,O,LAMB,N,DEMAND REDUCTION,DEMAND REDUCTION,3166,O,LAMB COUNTY - SUDAN MUNICIPAL WATER CONSERVATION,MUNICIPAL CONSERVATION,5,11,10,10,10,10
2493,,SUGAR LAND,MUNICIPAL,H,FORT BEND,N,DEMAND REDUCTION,DEMAND REDUCTION,314,H,"MUNICIPAL CONSERVATION, SUGAR LAND",MUNICIPAL CONSERVATION,847,1649,1872,2161,2241,2572
2493,,SUGAR LAND,MUNICIPAL,H,FORT BEND,N,DEMAND REDUCTION,DEMAND REDUCTION,4533,H,SUGAR LAND ADVANCED DEMAND MANAGEMENT,MUNICIPAL CONSERVATION,1322,1322,1322,1322,1322,1322
2493,4,SUGAR LAND,MUNICIPAL,H,FORT BEND,N,ALLENS CREEK LAKE/RESERVOIR,SURFACE WATER,5505,H,ADDITIONAL SUPPLY FROM BRA,NEW MAJOR RESERVOIR,0,54,345,672,1033,1424
2493,55,SUGAR LAND,MUNICIPAL,H,FORT BEND,N,BRAZOS RIVER AUTHORITY MAIN STEM LAKE/RESERVOIR SYSTEM,SURFACE WATER,4556,H,SUGAR LAND IWRP - SURFACE WATER EXPANSION,OTHER SURFACE WATER,2160,2380,2539,2664,2905,3045
2493,169,SUGAR LAND,MUNICIPAL,H,FORT BEND,N,DIRECT REUSE,REUSE,4557,H,SUGAR LAND IWRP - REUSE,OTHER DIRECT REUSE,1232,1680,1680,1680,1680,1680
2493,655,SUGAR LAND,MUNICIPAL,H,FORT BEND,N,BRAZOS RUN-OF-RIVER,SURFACE WATER,4578,H,ADDITIONAL SUPPLY FROM GCWA,OTHER SURFACE WATER,2692,2790,2990,3205,3434,3677
2495,,SUNBELT FWSD,MUNICIPAL,H,HARRIS,N,DEMAND REDUCTION,DEMAND REDUCTION,316,H,"MUNICIPAL CONSERVATION, SUNBELT FWSD",MUNICIPAL CONSERVATION,94,188,213,250,274,329
2495,,SUNBELT FWSD,MUNICIPAL,H,HARRIS,N,DEMAND REDUCTION,DEMAND REDUCTION,482,H,"WATER LOSS REDUCTION, SUNBELT FWSD",MUNICIPAL CONSERVATION,21,62,100,135,164,175
2495,410,SUNBELT FWSD,MUNICIPAL,H,HARRIS,N,LIVINGSTON-WALLISVILLE LAKE/RESERVOIR SYSTEM,SURFACE WATER,4844,H,CITY OF HOUSTON GRP PARTICIPATION - PARTICIPANT SURFACE WATER,OTHER SURFACE WATER,0,1600,1600,1600,1600,1600
2496,,SUNDOWN,MUNICIPAL,O,HOCKLEY,N,DEMAND REDUCTION,DEMAND REDUCTION,3167,O,HOCKLEY COUNTY - SUNDOWN MUNICIPAL WATER CONSERVATION,MUNICIPAL CONSERVATION,8,15,14,12,11,9
2497,,SUNKO WSC,MUNICIPAL,L,KARNES,Y,DEMAND REDUCTION,DEMAND REDUCTION,6063,L,MUNICIPAL WATER CONSERVATION - WATER USE REDUCTION - SUNKO WSC,MUNICIPAL CONSERVATION,2,3,3,4,5,6
2497,,SUNKO WSC,MUNICIPAL,L,WILSON,Y,DEMAND REDUCTION,DEMAND REDUCTION,6063,L,MUNICIPAL WATER CONSERVATION - WATER USE REDUCTION - SUNKO WSC,MUNICIPAL CONSERVATION,50,70,93,118,149,180
2497,,SUNKO WSC,MUNICIPAL,L,WILSON,Y,DEMAND REDUCTION,DEMAND REDUCTION,6183,L,MUNICIPAL WATER CONSERVATION - WATER LOSS MITIGATION - SUNKO WSC,MUNICIPAL CONSERVATION,14,14,16,18,18,20
2498,,SUNNYVALE,MUNICIPAL,C,DALLAS,N,DEMAND REDUCTION,DEMAND REDUCTION,1997,C,CONSERVATION - SUNNYVALE,MUNICIPAL CONSERVATION,25,49,78,97,115,131
2498,,SUNNYVALE,MUNICIPAL,C,DALLAS,N,DEMAND REDUCTION,DEMAND REDUCTION,2388,C,"CONSERVATION, WATER LOSS CONTROL - SUNNYVALE",MUNICIPAL CONSERVATION,15,19,22,23,24,24
2498,279,SUNNYVALE,MUNICIPAL,C,DALLAS,N,FORK LAKE/RESERVOIR,SURFACE WATER,6291,C,NTMWD - INTERIM UPPER SABINE BASIN ,OTHER SURFACE WATER,91,0,0,0,0,0
2498,390,SUNNYVALE,MUNICIPAL,C,DALLAS,N,TRINITY INDIRECT REUSE,REUSE,2418,C,NTMWD - EXPANDED WETLAND REUSE,INDIRECT REUSE,96,88,168,215,126,122
2498,390,SUNNYVALE,MUNICIPAL,C,DALLAS,N,TRINITY INDIRECT REUSE,REUSE,4750,C,NTMWD - ADDITIONAL LAVON WATERSHED REUSE,INDIRECT REUSE,0,58,176,282,167,164
2498,425,SUNNYVALE,MUNICIPAL,C,DALLAS,N,MARVIN NICHOLS LAKE/RESERVOIR,SURFACE WATER,2429,C,"MARVIN NICHOLS (328) STRATEGY FOR NTMWD, TRWD, AND UTRWD",NEW MAJOR RESERVOIR,0,0,0,0,568,539
2498,457,SUNNYVALE,MUNICIPAL,C,DALLAS,N,O' THE PINES LAKE/RESERVOIR,SURFACE WATER,5871,C,NTMWD - LAKE O' THE PINES (CYPRESS BASIN SUPPLIES),OTHER SURFACE WATER,0,206,281,282,140,123
2498,457,SUNNYVALE,MUNICIPAL,C,DALLAS,N,O' THE PINES LAKE/RESERVOIR,SURFACE WATER,5873,C,NTMWD - LAKE O' THE PINES (MANUFACTURING MORRIS),OTHER SURFACE WATER,0,156,222,232,124,118
2498,748,SUNNYVALE,MUNICIPAL,C,DALLAS,N,TOLEDO BEND LAKE/RESERVOIR,SURFACE WATER,7192,C,"TOLEDO BEND RESERVOIR FOR TRWD, NTMWD AND UTRWD",OTHER SURFACE WATER,0,0,0,0,383,363
2498,854,SUNNYVALE,MUNICIPAL,C,DALLAS,N,WRIGHT PATMAN LAKE/RESERVOIR,SURFACE WATER,4767,C,WRIGHT PATMAN REALLOCATION FOR NTMWD AND TRWD,OTHER SURFACE WATER,0,0,0,0,0,227
2498,953,SUNNYVALE,MUNICIPAL,C,DALLAS,N,SABINE INDIRECT REUSE,REUSE,5874,C,NTMWD - SABINE CREEK WWTP REUSE,INDIRECT REUSE,0,17,40,53,36,39
2498,1068,SUNNYVALE,MUNICIPAL,C,DALLAS,N,NORTH TEXAS MWD LAKE/RESERVOIR SYSTEM,SURFACE WATER,4864,C,NTMWD - ADDITIONAL MEASURES TO ACCESS FULL LAVON YIELD,OTHER SURFACE WATER,0,61,80,77,38,33
2498,1068,SUNNYVALE,MUNICIPAL,C,DALLAS,N,NORTH TEXAS MWD LAKE/RESERVOIR SYSTEM,SURFACE WATER,6292,C,NTMWD - TEXOMA BLENDING,OTHER SURFACE WATER,35,179,429,452,427,398
2499,,SUNRAY,MUNICIPAL,A,MOORE,N,DEMAND REDUCTION,DEMAND REDUCTION,380,A,MUNICIPAL CONSERVATION - SUNRAY,MUNICIPAL CONSERVATION,5,5,5,5,4,4
2500,,SUNRISE BEACH VILLAGE,MUNICIPAL,K,LLANO,N,DEMAND REDUCTION,DEMAND REDUCTION,2482,K,DROUGHT MANAGEMENT,DROUGHT MANAGEMENT,4,4,4,4,4,4
2500,,SUNRISE BEACH VILLAGE,MUNICIPAL,K,LLANO,N,DEMAND REDUCTION,DEMAND REDUCTION,6419,K,MUNICIPAL CONSERVATION - WATER USE REDUCTION - LOW TIER,MUNICIPAL CONSERVATION,0,1,2,3,4,4
2500,,SUNRISE BEACH VILLAGE,MUNICIPAL,K,LLANO,N,DEMAND REDUCTION,DEMAND REDUCTION,6614,K,MUNICIPAL CONSERVATION - WATER LOSS MITIGATION - SUNRISE BEACH VILLAGE,MUNICIPAL CONSERVATION,1,0,0,0,0,0
2502,,SWEENY,MUNICIPAL,H,BRAZORIA,N,DEMAND REDUCTION,DEMAND REDUCTION,317,H,"MUNICIPAL CONSERVATION, SWEENY",MUNICIPAL CONSERVATION,17,27,30,32,32,34
2503,,SWIFT WSC,MUNICIPAL,I,NACOGDOCHES,N,DEMAND REDUCTION,DEMAND REDUCTION,6503,I,"MUNICIPAL CONSERVATION, WATER USE REDUCTION - SWIFT WSC",MUNICIPAL CONSERVATION,6,11,11,12,14,16
2503,,SWIFT WSC,MUNICIPAL,I,NACOGDOCHES,N,DEMAND REDUCTION,DEMAND REDUCTION,6791,I,"MUNICIPAL CONSERVATION, WATER LOSS MITIGATION - SWIFT WSC",MUNICIPAL CONSERVATION,2,2,2,2,2,3
2503,400,SWIFT WSC,MUNICIPAL,I,NACOGDOCHES,N,LAKE NACONICHE LAKE/RESERVOIR,SURFACE WATER,862,I,"COUNTY-OTHER, NACOGDOCHES - LAKE NACONICHE INFRASTRUCTURE",OTHER SURFACE WATER,0,400,400,400,400,400
2505,,TAHOKA PUBLIC WATER SYSTEM,MUNICIPAL,O,LYNN,N,DEMAND REDUCTION,DEMAND REDUCTION,3168,O,LYNN COUNTY - TAHOKA MUNICIPAL WATER CONSERVATION,MUNICIPAL CONSERVATION,10,18,0,0,0,0
2505,427,TAHOKA PUBLIC WATER SYSTEM,MUNICIPAL,O,LYNN,N,MEREDITH LAKE/RESERVOIR,SURFACE WATER,5996,A,DESALINATION OF LAKE MEREDITH WATER - CRMWA,OTHER STRATEGIES,0,5,8,12,15,18
2505,490,TAHOKA PUBLIC WATER SYSTEM,MUNICIPAL,O,LYNN,N,OGALLALA AND EDWARDS-TRINITY-HIGH PLAINS AQUIFERS | LUBBOCK,GROUNDWATER,6858,A,LINEAR WELL FIELD ALONG EXISTING TRANSMISSION SYSTEM,GROUNDWATER WELLS AND OTHER,0,0,0,5,5,6
2505,491,TAHOKA PUBLIC WATER SYSTEM,MUNICIPAL,O,LYNN,N,OGALLALA AND EDWARDS-TRINITY-HIGH PLAINS AQUIFERS | LYNN,GROUNDWATER,6858,A,LINEAR WELL FIELD ALONG EXISTING TRANSMISSION SYSTEM,GROUNDWATER WELLS AND OTHER,0,0,5,0,0,0
2505,501,TAHOKA PUBLIC WATER SYSTEM,MUNICIPAL,O,LYNN,N,OGALLALA AQUIFER | ROBERTS,GROUNDWATER,675,A,REPLACE WELL CAPACITY,GROUNDWATER WELLS AND OTHER,0,6,16,35,45,46
2505,501,TAHOKA PUBLIC WATER SYSTEM,MUNICIPAL,O,LYNN,N,OGALLALA AQUIFER | ROBERTS,GROUNDWATER,677,A,EXPAND CAPACITY CRMWA 2,GROUNDWATER WELLS AND OTHER,65,100,112,113,106,107
2508,,TATUM,MUNICIPAL,I,PANOLA,Y,DEMAND REDUCTION,DEMAND REDUCTION,4911,I,TATUM - MUNICIPAL CONSERVATION,MUNICIPAL CONSERVATION,0,1,1,0,0,0
2508,,TATUM,MUNICIPAL,I,RUSK,Y,DEMAND REDUCTION,DEMAND REDUCTION,4911,I,TATUM - MUNICIPAL CONSERVATION,MUNICIPAL CONSERVATION,4,5,6,6,6,6
2508,,TATUM,MUNICIPAL,I,RUSK,Y,DEMAND REDUCTION,DEMAND REDUCTION,6790,I,"MUNICIPAL CONSERVATION, WATER LOSS MITIGATION - TATUM",MUNICIPAL CONSERVATION,1,1,1,1,1,1
2509,,TAYLOR,MUNICIPAL,G,WILLIAMSON,N,DEMAND REDUCTION,DEMAND REDUCTION,5755,G,WATER LOSS REDUCTION - TAYLOR,MUNICIPAL CONSERVATION,289,413,555,687,835,1001
2511,,TCW SUPPLY,MUNICIPAL,A,HUTCHINSON,N,DEMAND REDUCTION,DEMAND REDUCTION,382,A,MUNICIPAL CONSERVATION - TCW SUPPLY,MUNICIPAL CONSERVATION,4,4,3,3,3,3
2512,,TEAGUE,MUNICIPAL,C,FREESTONE,N,DEMAND REDUCTION,DEMAND REDUCTION,2001,C,CONSERVATION - TEAGUE,MUNICIPAL CONSERVATION,11,13,14,15,15,16
2512,,TEAGUE,MUNICIPAL,C,FREESTONE,N,DEMAND REDUCTION,DEMAND REDUCTION,2372,C,"CONSERVATION, WATER LOSS CONTROL - TEAGUE",MUNICIPAL CONSERVATION,43,118,137,132,127,122
2513,,TEMPLE,MUNICIPAL,G,BELL,N,DEMAND REDUCTION,DEMAND REDUCTION,3969,G,MUNICIPAL WATER CONSERVATION - TEMPLE,MUNICIPAL CONSERVATION,2375,5762,9836,13473,14215,15045
2513,54,TEMPLE,MUNICIPAL,G,BELL,N,BRAZOS RIVER AUTHORITY LITTLE RIVER LAKE/RESERVOIR SYSTEM,SURFACE WATER,7274,G,TEMPLE WTP EXPANSION,OTHER SURFACE WATER,2352,2352,2352,2352,2352,2352
2513,755,TEMPLE,MUNICIPAL,G,BELL,N,TRINITY AQUIFER | BELL,GROUNDWATER,6942,G,TRINITY AQUIFER DEVELOPMENT - TEMPLE TRINITY OASIS,GROUNDWATER WELLS AND OTHER,1600,1600,1508,1451,1451,1451
2513,755,TEMPLE,MUNICIPAL,G,BELL,N,TRINITY AQUIFER | BELL,GROUNDWATER,6951,G,TRINITY AQUIFER DEVELOPMENT - TEMPLE - NORTH,GROUNDWATER WELLS AND OTHER,807,807,807,807,807,807
2513,755,TEMPLE,MUNICIPAL,G,BELL,N,TRINITY AQUIFER | BELL,GROUNDWATER,6952,G,TRINITY AQUIFER DEVELOPMENT - TEMPLE - SOUTH,GROUNDWATER WELLS AND OTHER,807,807,807,807,807,807
2513,1047,TEMPLE,MUNICIPAL,G,BELL,N,TRINITY AQUIFER ASR | WILLIAMSON,GROUNDWATER,3206,G,LAKE GRANGER ASR - BRAZOS RIVER AUTHORITY,AQUIFER STORAGE AND RECOVERY,3191,3323,5264,5264,4504,4504
2513,1181,TEMPLE,MUNICIPAL,G,BELL,N,TRINITY AQUIFER ASR | BELL,GROUNDWATER,5978,G,TEMPLE ASR OF SURFACE WATER AND DPR,AQUIFER STORAGE AND RECOVERY,7842,7842,7842,7842,7842,7842
2514,,TENAHA,MUNICIPAL,I,SHELBY,N,DEMAND REDUCTION,DEMAND REDUCTION,4903,I,TENAHA - MUNICIPAL CONSERVATION,MUNICIPAL CONSERVATION,4,5,5,4,4,2
2514,,TENAHA,MUNICIPAL,I,SHELBY,N,DEMAND REDUCTION,DEMAND REDUCTION,6785,I,"MUNICIPAL CONSERVATION, WATER LOSS MITIGATION - TENAHA",MUNICIPAL CONSERVATION,19,50,55,46,38,29
2516,,TEXAS CITY,MUNICIPAL,H,GALVESTON,N,DEMAND REDUCTION,DEMAND REDUCTION,319,H,"MUNICIPAL CONSERVATION, TEXAS CITY",MUNICIPAL CONSERVATION,242,452,517,602,661,794
2516,,TEXAS CITY,MUNICIPAL,H,GALVESTON,N,DEMAND REDUCTION,DEMAND REDUCTION,485,H,"WATER LOSS REDUCTION, TEXAS CITY",MUNICIPAL CONSERVATION,56,165,269,366,407,411
2516,355,TEXAS CITY,MUNICIPAL,H,GALVESTON,N,GULF OF MEXICO,SEAWATER,5507,H,ADDITIONAL SUPPLY FROM GCWA - COASTAL DESALINATION,SEAWATER DESALINATION,0,2374,2481,2597,2720,2849
2516,655,TEXAS CITY,MUNICIPAL,H,GALVESTON,N,BRAZOS RUN-OF-RIVER,SURFACE WATER,4578,H,ADDITIONAL SUPPLY FROM GCWA,OTHER SURFACE WATER,9744,9744,9744,9744,9744,9744
2517,,TEXLINE,MUNICIPAL,A,DALLAM,N,DEMAND REDUCTION,DEMAND REDUCTION,383,A,MUNICIPAL CONSERVATION - TEXLINE,MUNICIPAL CONSERVATION,1,1,1,1,2,2
2518,,THE COLONY,MUNICIPAL,C,DENTON,N,DEMAND REDUCTION,DEMAND REDUCTION,2003,C,CONSERVATION - THE COLONY,MUNICIPAL CONSERVATION,290,503,613,586,589,608
2518,,THE COLONY,MUNICIPAL,C,DENTON,N,DEMAND REDUCTION,DEMAND REDUCTION,2364,C,"CONSERVATION, WATER LOSS CONTROL - THE COLONY",MUNICIPAL CONSERVATION,38,45,50,50,50,50
2518,131,THE COLONY,MUNICIPAL,C,DENTON,N,CARRIZO-WILCOX AQUIFER | WOOD,GROUNDWATER,5092,C,DWU - SABINE CONJUNCTIVE USE PART 1 GROUNDWATER,GROUNDWATER WELLS AND OTHER,0,0,0,6,7,6
2518,279,THE COLONY,MUNICIPAL,C,DENTON,N,FORK LAKE/RESERVOIR,SURFACE WATER,6291,C,NTMWD - INTERIM UPPER SABINE BASIN ,OTHER SURFACE WATER,21,0,0,0,0,0
2518,390,THE COLONY,MUNICIPAL,C,DENTON,N,TRINITY INDIRECT REUSE,REUSE,2418,C,NTMWD - EXPANDED WETLAND REUSE,INDIRECT REUSE,23,37,71,91,55,52
2518,390,THE COLONY,MUNICIPAL,C,DENTON,N,TRINITY INDIRECT REUSE,REUSE,2419,C,DWU - INDIRECT REUSE IMPLEMENTATION,INDIRECT REUSE,189,118,133,170,180,171
2518,390,THE COLONY,MUNICIPAL,C,DENTON,N,TRINITY INDIRECT REUSE,REUSE,4750,C,NTMWD - ADDITIONAL LAVON WATERSHED REUSE,INDIRECT REUSE,0,24,74,119,71,70
2518,425,THE COLONY,MUNICIPAL,C,DENTON,N,MARVIN NICHOLS LAKE/RESERVOIR,SURFACE WATER,2429,C,"MARVIN NICHOLS (328) STRATEGY FOR NTMWD, TRWD, AND UTRWD",NEW MAJOR RESERVOIR,0,0,0,0,241,231
2518,457,THE COLONY,MUNICIPAL,C,DENTON,N,O' THE PINES LAKE/RESERVOIR,SURFACE WATER,5871,C,NTMWD - LAKE O' THE PINES (CYPRESS BASIN SUPPLIES),OTHER SURFACE WATER,0,86,118,119,59,53
2518,457,THE COLONY,MUNICIPAL,C,DENTON,N,O' THE PINES LAKE/RESERVOIR,SURFACE WATER,5873,C,NTMWD - LAKE O' THE PINES (MANUFACTURING MORRIS),OTHER SURFACE WATER,0,65,93,98,53,50
2518,600,THE COLONY,MUNICIPAL,C,DENTON,N,PALESTINE LAKE/RESERVOIR,SURFACE WATER,2712,C,DWU - LAKE PALESTINE,OTHER SURFACE WATER,0,235,244,297,305,282
2518,639,THE COLONY,MUNICIPAL,C,DENTON,N,QUEEN CITY AQUIFER | SMITH,GROUNDWATER,5092,C,DWU - SABINE CONJUNCTIVE USE PART 1 GROUNDWATER,GROUNDWATER WELLS AND OTHER,0,0,0,34,35,33
2518,640,THE COLONY,MUNICIPAL,C,DENTON,N,QUEEN CITY AQUIFER | UPSHUR,GROUNDWATER,5092,C,DWU - SABINE CONJUNCTIVE USE PART 1 GROUNDWATER,GROUNDWATER WELLS AND OTHER,0,0,0,32,33,31
2518,644,THE COLONY,MUNICIPAL,C,DENTON,N,QUEEN CITY AQUIFER | WOOD,GROUNDWATER,5092,C,DWU - SABINE CONJUNCTIVE USE PART 1 GROUNDWATER,GROUNDWATER WELLS AND OTHER,0,0,0,8,8,8
2518,663,THE COLONY,MUNICIPAL,C,DENTON,N,NECHES RUN-OF-RIVER,SURFACE WATER,2218,I,UPPER NECHES RIVER MWA - NECHES RUN OF RIVER WITH LAKE PALESTINE,OTHER SURFACE WATER,0,0,0,0,179,167
2518,748,THE COLONY,MUNICIPAL,C,DENTON,N,TOLEDO BEND LAKE/RESERVOIR,SURFACE WATER,7192,C,"TOLEDO BEND RESERVOIR FOR TRWD, NTMWD AND UTRWD",OTHER SURFACE WATER,0,0,0,0,162,156
2518,854,THE COLONY,MUNICIPAL,C,DENTON,N,WRIGHT PATMAN LAKE/RESERVOIR,SURFACE WATER,4767,C,WRIGHT PATMAN REALLOCATION FOR NTMWD AND TRWD,OTHER SURFACE WATER,0,0,0,0,0,97
2518,953,THE COLONY,MUNICIPAL,C,DENTON,N,SABINE INDIRECT REUSE,REUSE,5874,C,NTMWD - SABINE CREEK WWTP REUSE,INDIRECT REUSE,0,7,17,22,15,17
2518,1068,THE COLONY,MUNICIPAL,C,DENTON,N,NORTH TEXAS MWD LAKE/RESERVOIR SYSTEM,SURFACE WATER,4864,C,NTMWD - ADDITIONAL MEASURES TO ACCESS FULL LAVON YIELD,OTHER SURFACE WATER,0,25,34,33,16,14
2518,1068,THE COLONY,MUNICIPAL,C,DENTON,N,NORTH TEXAS MWD LAKE/RESERVOIR SYSTEM,SURFACE WATER,6292,C,NTMWD - TEXOMA BLENDING,OTHER SURFACE WATER,8,74,180,191,181,171
2518,1177,THE COLONY,MUNICIPAL,C,DENTON,N,SABINE RIVER OFF-CHANNEL RESERVOIR,SURFACE WATER,6236,C,DWU - SABINE CONJUNCTIVE USE PART 2 SABINE OCR,NEW MAJOR RESERVOIR,0,0,0,0,0,230
2518,1232,THE COLONY,MUNICIPAL,C,DENTON,N,DWU MAIN STEM BALANCING RESERVOIR,SURFACE WATER,2419,C,DWU - INDIRECT REUSE IMPLEMENTATION,NEW MAJOR RESERVOIR,0,0,294,366,380,356
2520,,THE WOODLANDS,MUNICIPAL,H,MONTGOMERY,N,DEMAND REDUCTION,DEMAND REDUCTION,321,H,"MUNICIPAL CONSERVATION, THE WOODLANDS",MUNICIPAL CONSERVATION,289,1289,1569,1788,1662,1983
2520,,THE WOODLANDS,MUNICIPAL,H,MONTGOMERY,N,DEMAND REDUCTION,DEMAND REDUCTION,5669,H,"WATER LOSS REDUCTION, THE WOODLANDS",MUNICIPAL CONSERVATION,169,505,822,1108,1207,1332
2520,,THE WOODLANDS,MUNICIPAL,H,MONTGOMERY,N,DEMAND REDUCTION,DEMAND REDUCTION,7226,H,MUNICIPAL DROUGHT MANAGEMENT,DROUGHT MANAGEMENT,23,397,397,393,411,451
2520,160,THE WOODLANDS,MUNICIPAL,H,MONTGOMERY,N,CONROE LAKE/RESERVOIR,SURFACE WATER,5518,H,MONTGOMERY COUNTY SUPPLY EXPANSION - SURFACE WATER,OTHER SURFACE WATER,1746,8437,8579,10597,11536,13614
2521,110,THORNDALE,MUNICIPAL,G,MILAM,N,CARRIZO-WILCOX AQUIFER | MILAM,GROUNDWATER,6845,G,DEVELOP CARRIZO-WILCOX MILAM COUNTY - THORNDALE,GROUNDWATER WELLS AND OTHER,10,10,10,10,10,10
2521,1047,THORNDALE,MUNICIPAL,G,MILAM,N,TRINITY AQUIFER ASR | WILLIAMSON,GROUNDWATER,3206,G,LAKE GRANGER ASR - BRAZOS RIVER AUTHORITY,AQUIFER STORAGE AND RECOVERY,0,0,0,2,10,10
2524,,THREE RIVERS,MUNICIPAL,N,LIVE OAK,Y,DEMAND REDUCTION,DEMAND REDUCTION,5152,N,MUNICIPAL CONSERVATION - THREE RIVERS,MUNICIPAL CONSERVATION,29,29,29,30,28,30
2524,,THREE RIVERS,MUNICIPAL,N,MCMULLEN,Y,DEMAND REDUCTION,DEMAND REDUCTION,5152,N,MUNICIPAL CONSERVATION - THREE RIVERS,MUNICIPAL CONSERVATION,1,1,1,1,1,1
2525,,THROCKMORTON,MUNICIPAL,G,THROCKMORTON,N,DEMAND REDUCTION,DEMAND REDUCTION,3971,G,MUNICIPAL WATER CONSERVATION - THROCKMORTON,MUNICIPAL CONSERVATION,12,24,36,39,38,35
2525,1137,THROCKMORTON,MUNICIPAL,G,THROCKMORTON,N,NEW THROCKMORTON LAKE/RESERVOIR,SURFACE WATER,2887,G,NEW THROCKMORTON RESERVOIR,NEW MAJOR RESERVOIR,0,0,731,731,731,731
2526,,GALVESTON COUNTY FWSD 6,MUNICIPAL,H,GALVESTON,N,DEMAND REDUCTION,DEMAND REDUCTION,323,H,"MUNICIPAL CONSERVATION, GALVESTON COUNTY FWSD 6",MUNICIPAL CONSERVATION,9,15,17,19,20,23
2526,355,GALVESTON COUNTY FWSD 6,MUNICIPAL,H,GALVESTON,N,GULF OF MEXICO,SEAWATER,5507,H,ADDITIONAL SUPPLY FROM GCWA - COASTAL DESALINATION,SEAWATER DESALINATION,0,167,175,183,191,200
2527,,TIMPSON,MUNICIPAL,I,SHELBY,N,DEMAND REDUCTION,DEMAND REDUCTION,6506,I,"MUNICIPAL CONSERVATION, WATER USE REDUCTION - TIMPSON",MUNICIPAL CONSERVATION,2,3,3,3,2,2
2527,,TIMPSON,MUNICIPAL,I,SHELBY,N,DEMAND REDUCTION,DEMAND REDUCTION,6783,I,"MUNICIPAL CONSERVATION, WATER LOSS MITIGATION - TIMPSON",MUNICIPAL CONSERVATION,1,1,1,1,0,0
2528,,TIOGA,MUNICIPAL,C,GRAYSON,N,DEMAND REDUCTION,DEMAND REDUCTION,2004,C,CONSERVATION - TIOGA,MUNICIPAL CONSERVATION,5,8,9,12,15,18
2528,,TIOGA,MUNICIPAL,C,GRAYSON,N,DEMAND REDUCTION,DEMAND REDUCTION,2363,C,"CONSERVATION, WATER LOSS CONTROL - TIOGA",MUNICIPAL CONSERVATION,1,2,3,4,4,5
2528,744,TIOGA,MUNICIPAL,C,GRAYSON,N,TEXOMA LAKE/RESERVOIR NON-SYSTEM PORTION,SURFACE WATER,5244,C,SHERMAN - ADDITIONAL TEXOMA (EXISTING WATER RIGHT),OTHER STRATEGIES,65,28,42,59,80,103
2528,744,TIOGA,MUNICIPAL,C,GRAYSON,N,TEXOMA LAKE/RESERVOIR NON-SYSTEM PORTION,SURFACE WATER,6960,C,SHERMAN - ACQUIRE WATER RIGHTS IN VALLEY LAKE,OTHER STRATEGIES,0,76,97,113,128,144
2529,,TOLAR,MUNICIPAL,G,HOOD,N,DEMAND REDUCTION,DEMAND REDUCTION,5774,G,MUNICIPAL WATER CONSERVATION - TOLAR,MUNICIPAL CONSERVATION,5,5,6,6,8,8
2529,781,TOLAR,MUNICIPAL,G,HOOD,N,TRINITY AQUIFER | HOOD,GROUNDWATER,2609,G,TRINITY AQUIFER DEVELOPMENT,GROUNDWATER WELLS AND OTHER,0,0,125,125,125,125
2530,,TOM BEAN,MUNICIPAL,C,GRAYSON,N,DEMAND REDUCTION,DEMAND REDUCTION,1973,C,CONSERVATION - TOM BEAN,MUNICIPAL CONSERVATION,4,5,6,7,7,8
