EntityId,EntityName,WugType,WugRegion,WugCounty,EntityIsSplit,D2030,D2040,D2050,D2060,D2070,D2080
348,CHILDRESS CREEK WSC,MUNICIPAL,G,BOSQUE,Y,327,318,306,295,282,269
348,CHILDRESS CREEK WSC,MUNICIPAL,G,MCLENNAN,Y,11,14,17,21,25,30
350,CHIMNEY HILL MUD,MUNICIPAL,H,HARRIS,N,534,530,530,530,530,531
351,CHINA,MUNICIPAL,I,JEFFERSON,N,178,179,179,176,174,172
355,CIBOLO,MUNICIPAL,L,GUADALUPE,N,2572,3101,3711,4356,5094,5939
356,CIMARRON PARK WATER,MUNICIPAL,K,HAYS,N,235,234,234,234,234,234
362,CISCO,MUNICIPAL,G,EASTLAND,N,730,742,762,769,778,791
363,CLARENDON,MUNICIPAL,A,DONLEY,N,298,281,262,251,239,227
364,CLARKSVILLE,MUNICIPAL,D,RED RIVER,N,623,550,477,420,361,302
365,CLARKSVILLE CITY,MUNICIPAL,D,GREGG,N,126,126,126,124,122,120
366,CLAUDE MUNICIPAL WATER SYSTEM,MUNICIPAL,A,ARMSTRONG,N,322,316,314,312,310,308
369,CLEBURNE,MUNICIPAL,G,JOHNSON,N,7557,8493,9453,10310,11273,12355
370,CLEVELAND,MUNICIPAL,H,LIBERTY,N,1556,1736,1946,2139,2337,2530
371,CLIFTON,MUNICIPAL,G,BOSQUE,N,772,827,890,957,1029,1107
373,CLUTE,MUNICIPAL,H,BRAZORIA,N,1571,1528,1513,1473,1429,1370
374,CLYDE,MUNICIPAL,G,CALLAHAN,N,407,407,410,413,416,419
375,COAHOMA,MUNICIPAL,F,HOWARD,N,362,374,381,372,361,351
376,COCKRELL HILL,MUNICIPAL,C,DALLAS,N,525,489,471,460,447,433
378,COLEMAN,MUNICIPAL,F,COLEMAN,N,712,616,520,446,365,272
380,COLLEGE MOUND SUD,MUNICIPAL,C,KAUFMAN,N,1291,1435,1941,3002,4095,5187
381,COLLEGE STATION,MUNICIPAL,G,BRAZOS,N,23940,27047,31819,37404,36735,36155
382,COLLEYVILLE,MUNICIPAL,C,TARRANT,N,10775,10758,10758,10758,10758,10758
383,COLLINSVILLE,MUNICIPAL,C,GRAYSON,N,280,306,329,351,374,399
384,COLMESNEIL,MUNICIPAL,I,TYLER,N,163,156,151,147,143,140
385,COLORADO CITY,MUNICIPAL,F,MITCHELL,N,1650,1652,1636,1652,1670,1688
386,COLUMBUS,MUNICIPAL,K,COLORADO,N,980,994,1004,1007,1007,1003
387,COMANCHE,MUNICIPAL,G,COMANCHE,N,522,514,505,502,499,497
388,COMBES,MUNICIPAL,M,CAMERON,N,275,280,282,281,280,279
389,COMBINE WSC,MUNICIPAL,C,DALLAS,Y,70,75,78,79,81,83
389,COMBINE WSC,MUNICIPAL,C,KAUFMAN,Y,260,298,348,404,467,535
392,COMMERCE,MUNICIPAL,D,HUNT,N,1590,1537,1497,1436,1375,1314
394,COMMUNITY WSC,MUNICIPAL,C,PARKER,Y,6,9,12,16,20,24
394,COMMUNITY WSC,MUNICIPAL,C,TARRANT,Y,602,671,730,776,828,884
397,CONROE,MUNICIPAL,H,MONTGOMERY,N,16338,19850,24986,30070,33088,36090
400,CONVERSE,MUNICIPAL,L,BEXAR,N,2968,2954,2954,2954,2954,2954
401,COOLIDGE,MUNICIPAL,G,LIMESTONE,N,140,135,130,125,119,113
402,COOPER,MUNICIPAL,D,DELTA,N,464,461,458,452,446,440
403,COPPELL,MUNICIPAL,C,DALLAS,Y,11021,10958,10980,10997,11021,11021
403,COPPELL,MUNICIPAL,C,DENTON,Y,371,357,368,377,389,389
405,COPPERAS COVE,MUNICIPAL,G,CORYELL,Y,6204,8169,9399,10188,10432,10077
405,COPPERAS COVE,MUNICIPAL,G,LAMPASAS,Y,183,288,361,436,469,464
406,CORINTH,MUNICIPAL,C,DENTON,N,4884,5255,6543,6732,7008,7008
408,CORRIGAN,MUNICIPAL,I,POLK,N,238,255,264,274,283,293
409,COTTONWOOD SHORES,MUNICIPAL,K,BURNET,N,293,333,368,407,452,502
410,COTULLA,MUNICIPAL,L,LA SALLE,N,1050,1030,1028,1035,1056,1096
411,COUNTY LINE SUD,MUNICIPAL,L,CALDWELL,Y,227,338,417,535,604,642
411,COUNTY LINE SUD,MUNICIPAL,L,HAYS,Y,3008,6130,9934,12831,14486,15397
412,"COUNTY-OTHER, ANDERSON",MUNICIPAL,I,ANDERSON,N,620,593,574,542,505,466
413,"COUNTY-OTHER, ANDREWS",MUNICIPAL,F,ANDREWS,N,830,1112,1440,1770,2130,2522
414,"COUNTY-OTHER, ANGELINA",MUNICIPAL,I,ANGELINA,N,538,545,551,556,562,567
415,"COUNTY-OTHER, ARANSAS",MUNICIPAL,N,ARANSAS,N,530,525,512,500,489,478
416,"COUNTY-OTHER, ARCHER",MUNICIPAL,B,ARCHER,N,43,40,38,35,33,31
417,"COUNTY-OTHER, ARMSTRONG",MUNICIPAL,A,ARMSTRONG,N,88,86,85,84,83,82
418,"COUNTY-OTHER, ATASCOSA",MUNICIPAL,L,ATASCOSA,N,111,147,180,120,76,39
419,"COUNTY-OTHER, AUSTIN",MUNICIPAL,H,AUSTIN,N,1726,1757,1778,1787,1795,1807
420,"COUNTY-OTHER, BAILEY",MUNICIPAL,O,BAILEY,N,227,228,214,196,171,135
421,"COUNTY-OTHER, BANDERA",MUNICIPAL,J,BANDERA,N,2013,2043,2084,2126,2168,2211
422,"COUNTY-OTHER, BASTROP",MUNICIPAL,K,BASTROP,N,1019,1115,1340,1690,2637,4091
423,"COUNTY-OTHER, BAYLOR",MUNICIPAL,B,BAYLOR,N,1,1,1,1,1,1
424,"COUNTY-OTHER, BEE",MUNICIPAL,N,BEE,N,1645,1556,1400,1203,984,737
425,"COUNTY-OTHER, BELL",MUNICIPAL,G,BELL,N,760,852,888,823,709,549
426,"COUNTY-OTHER, BEXAR",MUNICIPAL,L,BEXAR,N,262,447,643,691,757,540
427,"COUNTY-OTHER, BLANCO",MUNICIPAL,K,BLANCO,N,855,847,811,775,735,690
428,"COUNTY-OTHER, BORDEN",MUNICIPAL,F,BORDEN,N,102,93,80,65,46,22
429,"COUNTY-OTHER, BOSQUE",MUNICIPAL,G,BOSQUE,N,894,799,681,565,438,298
430,"COUNTY-OTHER, BOWIE",MUNICIPAL,D,BOWIE,N,1597,1553,1514,1452,1388,1322
431,"COUNTY-OTHER, BRAZORIA",MUNICIPAL,H,BRAZORIA,N,14809,15886,17209,17844,18540,19234
432,"COUNTY-OTHER, BRAZOS",MUNICIPAL,G,BRAZOS,N,350,361,413,437,480,539
433,"COUNTY-OTHER, BREWSTER",MUNICIPAL,E,BREWSTER,N,294,281,271,263,255,247
434,"COUNTY-OTHER, BRISCOE",MUNICIPAL,O,BRISCOE,N,141,131,125,117,109,99
435,"COUNTY-OTHER, BROOKS",MUNICIPAL,N,BROOKS,N,313,294,266,230,187,133
436,"COUNTY-OTHER, BROWN",MUNICIPAL,F,BROWN,N,245,247,247,248,249,250
437,"COUNTY-OTHER, BURLESON",MUNICIPAL,G,BURLESON,N,788,785,773,759,744,727
438,"COUNTY-OTHER, BURNET",MUNICIPAL,K,BURNET,N,1938,1651,1897,2165,2462,2815
439,"COUNTY-OTHER, CALDWELL",MUNICIPAL,L,CALDWELL,N,81,108,194,149,212,364
440,"COUNTY-OTHER, CALHOUN",MUNICIPAL,L,CALHOUN,N,214,218,223,224,229,238
441,"COUNTY-OTHER, CALLAHAN",MUNICIPAL,G,CALLAHAN,N,159,144,124,101,76,50
442,"COUNTY-OTHER, CAMERON",MUNICIPAL,M,CAMERON,N,4244,3371,2448,1659,1138,679
443,"COUNTY-OTHER, CAMP",MUNICIPAL,D,CAMP,N,96,97,97,98,99,100
444,"COUNTY-OTHER, CARSON",MUNICIPAL,A,CARSON,N,207,183,155,125,93,58
445,"COUNTY-OTHER, CASS",MUNICIPAL,D,CASS,N,697,627,552,484,412,332
446,"COUNTY-OTHER, CASTRO",MUNICIPAL,O,CASTRO,N,348,332,312,296,276,250
447,"COUNTY-OTHER, CHAMBERS",MUNICIPAL,H,CHAMBERS,N,2684,3947,5824,7642,9587,11812
448,"COUNTY-OTHER, CHEROKEE",MUNICIPAL,I,CHEROKEE,N,435,370,293,208,116,17
449,"COUNTY-OTHER, CHILDRESS",MUNICIPAL,A,CHILDRESS,N,21,8,8,14,21,28
450,"COUNTY-OTHER, CLAY",MUNICIPAL,B,CLAY,N,358,311,262,215,170,127
451,"COUNTY-OTHER, COCHRAN",MUNICIPAL,O,COCHRAN,N,233,217,200,184,166,149
452,"COUNTY-OTHER, COKE",MUNICIPAL,F,COKE,N,147,157,167,183,201,221
453,"COUNTY-OTHER, COLEMAN",MUNICIPAL,F,COLEMAN,N,17,13,10,7,4,2
454,"COUNTY-OTHER, COLLIN",MUNICIPAL,C,COLLIN,N,571,754,939,1125,1311,1497
455,"COUNTY-OTHER, COLLINGSWORTH",MUNICIPAL,A,COLLINGSWORTH,N,104,100,94,89,85,80
456,"COUNTY-OTHER, COLORADO",MUNICIPAL,K,COLORADO,N,1363,1324,1287,1248,1205,1155
457,"COUNTY-OTHER, COMAL",MUNICIPAL,L,COMAL,N,3402,3940,5550,12178,16229,21262
458,"COUNTY-OTHER, COMANCHE",MUNICIPAL,G,COMANCHE,N,719,687,647,630,611,589
459,"COUNTY-OTHER, CONCHO",MUNICIPAL,F,CONCHO,N,170,160,152,144,134,121
460,"COUNTY-OTHER, COOKE",MUNICIPAL,C,COOKE,N,763,785,809,833,864,889
461,"COUNTY-OTHER, CORYELL",MUNICIPAL,G,CORYELL,N,401,421,413,375,330,278
462,"COUNTY-OTHER, COTTLE",MUNICIPAL,B,COTTLE,N,27,25,24,23,23,21
463,"COUNTY-OTHER, CRANE",MUNICIPAL,F,CRANE,N,182,228,272,308,348,392
464,"COUNTY-OTHER, CROCKETT",MUNICIPAL,F,CROCKETT,N,66,61,55,51,47,43
465,"COUNTY-OTHER, CROSBY",MUNICIPAL,O,CROSBY,N,106,98,88,79,70,59
466,"COUNTY-OTHER, CULBERSON",MUNICIPAL,E,CULBERSON,N,44,41,38,36,33,31
467,"COUNTY-OTHER, DALLAM",MUNICIPAL,A,DALLAM,N,144,144,142,121,98,72
468,"COUNTY-OTHER, DALLAS",MUNICIPAL,C,DALLAS,N,2037,2851,3665,4479,5294,6108
469,"COUNTY-OTHER, DAWSON",MUNICIPAL,O,DAWSON,N,542,541,541,539,538,538
470,"COUNTY-OTHER, DEAF SMITH",MUNICIPAL,O,DEAF SMITH,N,478,441,382,302,205,81
471,"COUNTY-OTHER, DELTA",MUNICIPAL,D,DELTA,N,74,71,68,63,59,54
472,"COUNTY-OTHER, DENTON",MUNICIPAL,C,DENTON,N,6119,9640,13184,16727,22043,25586
473,"COUNTY-OTHER, DEWITT",MUNICIPAL,L,DEWITT,N,956,950,947,948,950,953
474,"COUNTY-OTHER, DICKENS",MUNICIPAL,O,DICKENS,N,110,101,91,81,70,60
475,"COUNTY-OTHER, DIMMIT",MUNICIPAL,L,DIMMIT,N,254,226,196,165,120,43
476,"COUNTY-OTHER, DONLEY",MUNICIPAL,A,DONLEY,N,144,134,124,118,112,106
477,"COUNTY-OTHER, DUVAL",MUNICIPAL,N,DUVAL,N,253,223,199,179,151,113
478,"COUNTY-OTHER, EASTLAND",MUNICIPAL,G,EASTLAND,N,255,244,213,198,174,139
479,"COUNTY-OTHER, ECTOR",MUNICIPAL,F,ECTOR,N,5128,4926,4104,4180,4329,4555
480,"COUNTY-OTHER, EDWARDS",MUNICIPAL,J,EDWARDS,N,58,46,37,31,26,20
481,"COUNTY-OTHER, ELLIS",MUNICIPAL,C,ELLIS,N,772,823,877,931,986,1040
482,"COUNTY-OTHER, EL PASO",MUNICIPAL,E,EL PASO,N,478,495,506,510,514,518
483,"COUNTY-OTHER, ERATH",MUNICIPAL,G,ERATH,N,2475,2671,2915,3203,3526,3890
484,"COUNTY-OTHER, FALLS",MUNICIPAL,G,FALLS,N,842,758,666,579,462,305
485,"COUNTY-OTHER, FANNIN",MUNICIPAL,C,FANNIN,N,404,406,430,458,503,529
486,"COUNTY-OTHER, FAYETTE",MUNICIPAL,K,FAYETTE,N,586,470,350,258,159,52
487,"COUNTY-OTHER, FISHER",MUNICIPAL,G,FISHER,N,100,96,94,92,91,89
488,"COUNTY-OTHER, FLOYD",MUNICIPAL,O,FLOYD,N,141,130,118,107,94,80
489,"COUNTY-OTHER, FOARD",MUNICIPAL,B,FOARD,N,14,12,11,10,10,9
490,"COUNTY-OTHER, FORT BEND",MUNICIPAL,H,FORT BEND,N,17496,31492,48143,61822,76515,89655
491,"COUNTY-OTHER, FRANKLIN",MUNICIPAL,D,FRANKLIN,N,62,60,59,59,59,58
492,"COUNTY-OTHER, FREESTONE",MUNICIPAL,C,FREESTONE,N,326,297,254,258,259,257
493,"COUNTY-OTHER, FRIO",MUNICIPAL,L,FRIO,N,482,231,60,76,94,116
494,"COUNTY-OTHER, GAINES",MUNICIPAL,O,GAINES,N,1883,2403,2931,3469,4037,4638
495,"COUNTY-OTHER, GALVESTON",MUNICIPAL,H,GALVESTON,N,3074,3259,3377,3471,3517,3555
496,"COUNTY-OTHER, GARZA",MUNICIPAL,O,GARZA,N,136,132,125,114,103,91
497,"COUNTY-OTHER, GILLESPIE",MUNICIPAL,K,GILLESPIE,N,1941,2065,2202,2402,2627,2880
498,"COUNTY-OTHER, GLASSCOCK",MUNICIPAL,F,GLASSCOCK,N,123,114,110,101,92,82
499,"COUNTY-OTHER, GOLIAD",MUNICIPAL,L,GOLIAD,N,626,605,594,582,568,552
500,"COUNTY-OTHER, GONZALES",MUNICIPAL,L,GONZALES,N,132,130,126,122,116,110
501,"COUNTY-OTHER, GRAY",MUNICIPAL,A,GRAY,N,556,583,534,448,344,215
502,"COUNTY-OTHER, GRAYSON",MUNICIPAL,C,GRAYSON,N,1372,1282,1355,1428,1565,1589
503,"COUNTY-OTHER, GREGG",MUNICIPAL,D,GREGG,N,559,546,516,475,432,388
504,"COUNTY-OTHER, GRIMES",MUNICIPAL,G,GRIMES,N,1434,1499,1548,1569,1577,1563
505,"COUNTY-OTHER, GUADALUPE",MUNICIPAL,L,GUADALUPE,N,189,317,476,642,833,1052
506,"COUNTY-OTHER, HALE",MUNICIPAL,O,HALE,N,496,412,260,97,92,88
507,"COUNTY-OTHER, HALL",MUNICIPAL,A,HALL,N,91,85,74,68,61,54
508,"COUNTY-OTHER, HAMILTON",MUNICIPAL,G,HAMILTON,N,415,410,404,400,393,386
509,"COUNTY-OTHER, HANSFORD",MUNICIPAL,A,HANSFORD,N,129,131,132,134,136,138
510,"COUNTY-OTHER, HARDEMAN",MUNICIPAL,B,HARDEMAN,N,40,37,35,34,31,29
511,"COUNTY-OTHER, HARDIN",MUNICIPAL,I,HARDIN,N,1098,997,881,732,580,424
512,"COUNTY-OTHER, HARRIS",MUNICIPAL,H,HARRIS,N,29496,34820,38150,40154,41234,41682
513,"COUNTY-OTHER, HARRISON",MUNICIPAL,D,HARRISON,N,986,930,930,833,737,643
514,"COUNTY-OTHER, HARTLEY",MUNICIPAL,A,HARTLEY,N,323,304,277,240,199,154
515,"COUNTY-OTHER, HASKELL",MUNICIPAL,G,HASKELL,N,286,279,268,264,259,254
516,"COUNTY-OTHER, HAYS",MUNICIPAL,K,HAYS,Y,2561,4424,7410,12659,19451,27130
516,"COUNTY-OTHER, HAYS",MUNICIPAL,L,HAYS,Y,2310,2132,3437,9145,15458,25519
517,"COUNTY-OTHER, HEMPHILL",MUNICIPAL,A,HEMPHILL,N,118,117,113,112,110,108
518,"COUNTY-OTHER, HENDERSON",MUNICIPAL,C,HENDERSON,Y,437,521,608,695,782,869
518,"COUNTY-OTHER, HENDERSON",MUNICIPAL,I,HENDERSON,Y,789,736,664,563,433,267
519,"COUNTY-OTHER, HIDALGO",MUNICIPAL,M,HIDALGO,N,3220,1953,559,640,725,811
520,"COUNTY-OTHER, HILL",MUNICIPAL,G,HILL,N,470,481,490,499,510,521
521,"COUNTY-OTHER, HOCKLEY",MUNICIPAL,O,HOCKLEY,N,866,862,847,831,814,795
522,"COUNTY-OTHER, HOOD",MUNICIPAL,G,HOOD,N,4127,4623,5138,5692,6320,7031
523,"COUNTY-OTHER, HOPKINS",MUNICIPAL,D,HOPKINS,N,251,257,266,272,277,283
524,"COUNTY-OTHER, HOUSTON",MUNICIPAL,I,HOUSTON,N,453,324,229,140,66,1
525,"COUNTY-OTHER, HOWARD",MUNICIPAL,F,HOWARD,N,1023,1051,1069,1043,1015,984
526,"COUNTY-OTHER, HUDSPETH",MUNICIPAL,E,HUDSPETH,N,146,132,121,111,102,92
527,"COUNTY-OTHER, HUNT",MUNICIPAL,D,HUNT,N,985,1021,1017,961,870,734
528,"COUNTY-OTHER, HUTCHINSON",MUNICIPAL,A,HUTCHINSON,N,197,219,216,203,180,147
529,"COUNTY-OTHER, IRION",MUNICIPAL,F,IRION,N,90,84,81,76,71,64
530,"COUNTY-OTHER, JACK",MUNICIPAL,C,JACK,N,486,461,429,408,386,365
531,"COUNTY-OTHER, JACKSON",MUNICIPAL,P,JACKSON,N,810,869,923,972,1024,1077
532,"COUNTY-OTHER, JASPER",MUNICIPAL,I,JASPER,N,1137,1049,948,851,748,636
533,"COUNTY-OTHER, JEFF DAVIS",MUNICIPAL,E,JEFF DAVIS,N,126,106,85,64,42,21
534,"COUNTY-OTHER, JEFFERSON",MUNICIPAL,I,JEFFERSON,N,2092,1769,1135,1036,939,839
535,"COUNTY-OTHER, JIM HOGG",MUNICIPAL,M,JIM HOGG,N,139,137,133,131,127,124
536,"COUNTY-OTHER, JIM WELLS",MUNICIPAL,N,JIM WELLS,N,1656,1444,1194,875,519,117
537,"COUNTY-OTHER, JOHNSON",MUNICIPAL,G,JOHNSON,N,1310,1330,938,659,438,344
538,"COUNTY-OTHER, JONES",MUNICIPAL,G,JONES,N,857,814,767,713,651,579
539,"COUNTY-OTHER, KARNES",MUNICIPAL,L,KARNES,N,287,299,313,328,346,367
540,"COUNTY-OTHER, KAUFMAN",MUNICIPAL,C,KAUFMAN,N,1460,1685,2254,2639,3391,3869
541,"COUNTY-OTHER, KENDALL",MUNICIPAL,L,KENDALL,N,2444,2353,2846,3458,4177,5007
542,"COUNTY-OTHER, KENEDY",MUNICIPAL,N,KENEDY,N,175,160,148,139,130,121
543,"COUNTY-OTHER, KENT",MUNICIPAL,G,KENT,N,29,29,28,29,31,32
544,"COUNTY-OTHER, KERR",MUNICIPAL,J,KERR,N,3335,3473,3581,3752,3925,4090
545,"COUNTY-OTHER, KIMBLE",MUNICIPAL,F,KIMBLE,N,214,189,172,170,166,160
546,"COUNTY-OTHER, KING",MUNICIPAL,B,KING,N,12,12,12,13,13,13
547,"COUNTY-OTHER, KINNEY",MUNICIPAL,J,KINNEY,N,68,64,62,60,59,58
548,"COUNTY-OTHER, KLEBERG",MUNICIPAL,N,KLEBERG,N,208,212,219,230,240,251
549,"COUNTY-OTHER, KNOX",MUNICIPAL,G,KNOX,N,89,85,80,75,68,59
550,"COUNTY-OTHER, LAMAR",MUNICIPAL,D,LAMAR,N,402,400,398,396,395,393
551,"COUNTY-OTHER, LAMB",MUNICIPAL,O,LAMB,N,422,434,420,394,351,283
552,"COUNTY-OTHER, LAMPASAS",MUNICIPAL,G,LAMPASAS,N,95,98,99,98,96,95
553,"COUNTY-OTHER, LA SALLE",MUNICIPAL,L,LA SALLE,N,253,257,243,215,178,129
554,"COUNTY-OTHER, LAVACA",MUNICIPAL,P,LAVACA,N,1431,1525,1622,1732,1845,1960
555,"COUNTY-OTHER, LEE",MUNICIPAL,G,LEE,N,271,267,250,232,211,189
556,"COUNTY-OTHER, LEON",MUNICIPAL,H,LEON,N,330,277,213,178,134,83
557,"COUNTY-OTHER, LIBERTY",MUNICIPAL,H,LIBERTY,N,6485,8690,11358,14250,17093,20139
558,"COUNTY-OTHER, LIMESTONE",MUNICIPAL,G,LIMESTONE,N,251,242,234,226,218,210
559,"COUNTY-OTHER, LIPSCOMB",MUNICIPAL,A,LIPSCOMB,N,183,180,173,168,160,151
560,"COUNTY-OTHER, LIVE OAK",MUNICIPAL,N,LIVE OAK,N,639,614,605,619,632,643
561,"COUNTY-OTHER, LLANO",MUNICIPAL,K,LLANO,N,498,429,324,261,185,96
562,"COUNTY-OTHER, LOVING",MUNICIPAL,F,LOVING,N,8,7,7,7,7,7
563,"COUNTY-OTHER, LUBBOCK",MUNICIPAL,O,LUBBOCK,N,3988,3641,3739,4534,5469,6562
564,"COUNTY-OTHER, LYNN",MUNICIPAL,O,LYNN,N,297,289,283,274,264,255
565,"COUNTY-OTHER, MCCULLOCH",MUNICIPAL,F,MCCULLOCH,N,160,147,132,121,108,91
566,"COUNTY-OTHER, MCLENNAN",MUNICIPAL,G,MCLENNAN,N,734,953,1003,1026,1073,1175
567,"COUNTY-OTHER, MCMULLEN",MUNICIPAL,N,MCMULLEN,N,61,56,54,50,46,42
568,"COUNTY-OTHER, MADISON",MUNICIPAL,H,MADISON,N,549,581,596,620,644,669
569,"COUNTY-OTHER, MARION",MUNICIPAL,D,MARION,N,105,91,73,62,50,36
570,"COUNTY-OTHER, MARTIN",MUNICIPAL,F,MARTIN,N,359,367,379,362,342,319
571,"COUNTY-OTHER, MASON",MUNICIPAL,F,MASON,N,194,165,146,144,142,140
572,"COUNTY-OTHER, MATAGORDA",MUNICIPAL,K,MATAGORDA,N,884,766,630,475,301,108
573,"COUNTY-OTHER, MAVERICK",MUNICIPAL,M,MAVERICK,N,169,111,74,51,35,24
574,"COUNTY-OTHER, MEDINA",MUNICIPAL,L,MEDINA,N,704,825,853,765,707,744
575,"COUNTY-OTHER, MENARD",MUNICIPAL,F,MENARD,N,76,70,65,64,63,62
576,"COUNTY-OTHER, MIDLAND",MUNICIPAL,F,MIDLAND,N,5758,6847,7715,7118,6214,4934
577,"COUNTY-OTHER, MILAM",MUNICIPAL,G,MILAM,N,853,5575,9120,14437,14437,14437
578,"COUNTY-OTHER, MILLS",MUNICIPAL,K,MILLS,N,236,200,163,142,120,99
579,"COUNTY-OTHER, MITCHELL",MUNICIPAL,F,MITCHELL,N,159,177,217,224,232,241
580,"COUNTY-OTHER, MONTAGUE",MUNICIPAL,B,MONTAGUE,N,1250,1424,1605,1785,1965,2145
581,"COUNTY-OTHER, MONTGOMERY",MUNICIPAL,H,MONTGOMERY,N,25114,33287,41645,48122,53025,56365
582,"COUNTY-OTHER, MOORE",MUNICIPAL,A,MOORE,N,261,257,255,247,238,229
583,"COUNTY-OTHER, MORRIS",MUNICIPAL,D,MORRIS,N,264,259,255,253,250,248
584,"COUNTY-OTHER, MOTLEY",MUNICIPAL,O,MOTLEY,N,88,82,77,76,76,75
585,"COUNTY-OTHER, NACOGDOCHES",MUNICIPAL,I,NACOGDOCHES,N,600,614,632,662,692,721
586,"COUNTY-OTHER, NAVARRO",MUNICIPAL,C,NAVARRO,N,756,787,843,910,1019,1084
587,"COUNTY-OTHER, NEWTON",MUNICIPAL,I,NEWTON,N,693,618,543,474,407,340
588,"COUNTY-OTHER, NOLAN",MUNICIPAL,G,NOLAN,N,135,122,105,87,64,36
589,"COUNTY-OTHER, NUECES",MUNICIPAL,N,NUECES,N,2607,2639,2641,2625,2609,2593
590,"COUNTY-OTHER, OCHILTREE",MUNICIPAL,A,OCHILTREE,N,279,291,300,308,317,325
591,"COUNTY-OTHER, OLDHAM",MUNICIPAL,A,OLDHAM,N,263,221,173,120,66,13
592,"COUNTY-OTHER, ORANGE",MUNICIPAL,I,ORANGE,N,1907,1774,1616,1399,1175,934
593,"COUNTY-OTHER, PALO PINTO",MUNICIPAL,G,PALO PINTO,N,272,271,268,266,265,263
594,"COUNTY-OTHER, PANOLA",MUNICIPAL,I,PANOLA,N,1073,1031,977,937,896,854
595,"COUNTY-OTHER, PARKER",MUNICIPAL,C,PARKER,N,8769,13957,20602,28108,37463,44628
596,"COUNTY-OTHER, PARMER",MUNICIPAL,O,PARMER,N,484,415,329,235,129,2
597,"COUNTY-OTHER, PECOS",MUNICIPAL,F,PECOS,N,314,351,370,349,325,294
598,"COUNTY-OTHER, POLK",MUNICIPAL,H,POLK,Y,1611,1713,1767,1827,1892,1964
598,"COUNTY-OTHER, POLK",MUNICIPAL,I,POLK,Y,406,436,452,469,487,504
599,"COUNTY-OTHER, POTTER",MUNICIPAL,A,POTTER,N,2592,2607,2606,2587,2580,2590
600,"COUNTY-OTHER, PRESIDIO",MUNICIPAL,E,PRESIDIO,N,61,52,47,43,38,33
601,"COUNTY-OTHER, RAINS",MUNICIPAL,D,RAINS,N,254,271,284,302,321,340
602,"COUNTY-OTHER, RANDALL",MUNICIPAL,A,RANDALL,N,5018,5645,6254,6841,7427,8012
603,"COUNTY-OTHER, REAGAN",MUNICIPAL,F,REAGAN,N,67,67,68,68,68,69
604,"COUNTY-OTHER, REAL",MUNICIPAL,J,REAL,N,213,180,153,133,113,93
605,"COUNTY-OTHER, RED RIVER",MUNICIPAL,D,RED RIVER,N,177,153,123,94,56,4
606,"COUNTY-OTHER, REEVES",MUNICIPAL,F,REEVES,N,530,555,583,608,635,663
607,"COUNTY-OTHER, REFUGIO",MUNICIPAL,L,REFUGIO,N,305,286,269,255,235,206
608,"COUNTY-OTHER, ROBERTS",MUNICIPAL,A,ROBERTS,N,33,32,31,31,31,31
609,"COUNTY-OTHER, ROBERTSON",MUNICIPAL,G,ROBERTSON,N,210,192,172,150,127,103
610,"COUNTY-OTHER, ROCKWALL",MUNICIPAL,C,ROCKWALL,N,415,342,510,588,912,1139
611,"COUNTY-OTHER, RUNNELS",MUNICIPAL,F,RUNNELS,N,91,85,78,72,64,55
612,"COUNTY-OTHER, RUSK",MUNICIPAL,I,RUSK,N,963,863,717,540,352,150
613,"COUNTY-OTHER, SABINE",MUNICIPAL,I,SABINE,N,103,93,85,80,75,71
614,"COUNTY-OTHER, SAN AUGUSTINE",MUNICIPAL,I,SAN AUGUSTINE,N,207,159,117,96,72,47
615,"COUNTY-OTHER, SAN JACINTO",MUNICIPAL,H,SAN JACINTO,N,1228,1212,1178,1147,1111,1073
616,"COUNTY-OTHER, SAN PATRICIO",MUNICIPAL,N,SAN PATRICIO,N,1664,1785,1683,1310,915,493
617,"COUNTY-OTHER, SAN SABA",MUNICIPAL,K,SAN SABA,N,186,154,125,107,85,60
618,"COUNTY-OTHER, SCHLEICHER",MUNICIPAL,F,SCHLEICHER,N,81,65,50,39,29,19
619,"COUNTY-OTHER, SCURRY",MUNICIPAL,F,SCURRY,N,623,656,675,679,683,687
620,"COUNTY-OTHER, SHACKELFORD",MUNICIPAL,G,SHACKELFORD,N,22,16,12,9,7,5
621,"COUNTY-OTHER, SHELBY",MUNICIPAL,I,SHELBY,N,956,956,934,909,875,833
622,"COUNTY-OTHER, SHERMAN",MUNICIPAL,A,SHERMAN,N,116,113,109,105,101,96
623,"COUNTY-OTHER, SMITH",MUNICIPAL,D,SMITH,Y,308,284,269,247,225,203
623,"COUNTY-OTHER, SMITH",MUNICIPAL,I,SMITH,Y,1138,1008,898,801,714,636
624,"COUNTY-OTHER, SOMERVELL",MUNICIPAL,G,SOMERVELL,N,166,171,173,172,171,169
625,"COUNTY-OTHER, STARR",MUNICIPAL,M,STARR,N,536,543,562,618,673,728
626,"COUNTY-OTHER, STEPHENS",MUNICIPAL,G,STEPHENS,N,32,26,22,18,15,13
627,"COUNTY-OTHER, STERLING",MUNICIPAL,F,STERLING,N,32,35,44,53,61,69
628,"COUNTY-OTHER, STONEWALL",MUNICIPAL,G,STONEWALL,N,53,49,44,42,40,37
629,"COUNTY-OTHER, SUTTON",MUNICIPAL,F,SUTTON,N,121,105,91,81,70,59
